Expressão, Frequência
'evitar', 0.19594214997596474
'Servico lento', 0.2660215885695637
'Bife', 0.39202177299899676
'Servico', 0.4583929034605318
'lento', 0.4583929034605318
'Meia', 0.5521894682977121
'disponiveis', 0.5521894682977121
'Bacalhau sem sabor', 0.5677290084150725
'Bacalhau', 0.6017762525008719
'sabor', 0.6017762525008719
'Meia hora apos', 0.6108408002111947
'nervoso', 0.633027902459062
'Aproveitaram-se', 0.6548124665168769
'servida', 0.6548124665168769
'engano', 0.6548124665168769
'pedidos disponiveis', 0.6734493397344005
'apos', 0.6867320192115005
'vieram', 0.6867320192115005
'mesa', 0.6867320192115005
'nao', 0.6867320192115005
'Espaco e ambiente', 0.0934346755383478
'ambiente muito agradavel', 0.0934346755383478
'Espaco', 0.2200560909321288
'agradavel', 0.2200560909321288
'ambiente', 0.38831292435681075
'Refeicao', 0.4949246952252326
'qualidade', 0.4949246952252326
'Refeicao despretensiosa', 0.5162806230574593
'elevada qualidade', 0.5162806230574593
'Recomendo', 0.5880798524606783
'despretensiosa', 0.68796622281612
'elevada', 0.68796622281612
'despretensiosa de elevada', 0.8986050855370177
'Venho apenas elogiar', 0.024664040864096296
'servico de mesa', 0.024664040864096296
'melhores sangrias', 0.024664040864096296
'processados em fabricas', 0.024664040864096296
'melhor ambiente', 0.028806657629084367
'comida servida', 0.02972980600615867
'sabor delicioso', 0.036349160770042514
'sabores elaborados', 0.036349160770042514
'elaborados ou processados', 0.036349160770042514
'melhor servico', 0.042535905122277444
'melhor comida', 0.05145672183723408
'melhor', 0.07261883186907424
'elogiar a comida', 0.09816429709155886
'comida', 0.11231821794871802
'Venho', 0.12852528974813643
'servida', 0.12852528974813643
'mesa', 0.12852528974813643
'ambiente', 0.12852528974813643
'sangrias', 0.12852528974813643
'fabricas', 0.12852528974813643
'trip advisor levam', 0.00845115575421293
'restaurantes tradicionais alentejanos', 0.023502594237125845
'tradicionais alentejanos', 0.03511362613876411
'trip advisor', 0.04020813136539064
'advisor levam', 0.04020813136539064
'levam a acreditar', 0.04020813136539064
'agradavel alternativa', 0.04020813136539064
'tambem pelo ambiente', 0.04020813136539064
'nao', 0.07419692570635707
'Sala de refeicoes', 0.09717790982490558
'restaurantes tradicionais', 0.12216811706961299
'menu', 0.1324542057870068
'conteudo do menu', 0.1369709502179761
'casa', 0.1379271349224935
'vinhos', 0.15317309062495757
'aspecto', 0.17139378031942865
'alentejanos', 0.17254041261488154
'Havia', 0.18599442294982632
'Sala', 0.19278075802722064
'disponiveis no trip', 0.19284903796337824
'acaso e bendita', 0.0180508450793325
'Descobrimos', 0.10141226884569679
'acaso', 0.13315701013346307
