Expressão, Frequência
'Frequento varias', 0.015380821171891606
'fico sempre satisfeita', 0.015380821171891606
'qualquer carteira', 0.015380821171891606
'satisfeita a comida', 0.02570861714399338
'acessivel a qualquer', 0.02570861714399338
'Frequento', 0.09568045026443411
'fico', 0.09568045026443411
'carteira', 0.09568045026443411
'varias', 0.15831692877998726
'satisfeita', 0.15831692877998726
'comida', 0.15831692877998726
'acessivel', 0.15831692877998726
'qualquer', 0.15831692877998726
'passagem por Beja', 0.008212739846353857
'Beja seleccionamos', 0.008212739846353857
'restaurante para almocar', 0.011154056927717123
'tipicamente alentejana', 0.011154056927717123
'simpatia dos colaboradores', 0.011154056927717123
'relacao qualidade', 0.011154056927717123
'seleccionamos este restaurante', 0.01552184797949213
'comida e agradavel', 0.01552184797949213
'agradavel e tipicamente', 0.01552184797949213
'ambos estavam optimos', 0.026132823011558906
'preco', 0.05899937629682816
'Beja', 0.06588837669267192
'almocar', 0.08922538916412363
'alentejana', 0.08922538916412363
'simpatia', 0.08922538916412363
'qualidade', 0.08922538916412363
'Comemos cozido', 0.09108482621177338
'grao e cabidela', 0.09108482621177338
'ambos estavam', 0.09108482621177338
'estavam optimos', 0.09108482621177338
'Espaco com necessidade', 0.0371056572732552
'necessidade de renovacao', 0.0371056572732552
'Espaco', 0.149905405948569
'renovacao', 0.149905405948569
'Cadeiras desconfortaveis', 0.1685853064821579
'necessidade', 0.2386710978348089
'Cadeiras', 0.3798215915560938
'desconfortaveis', 0.3798215915560938
'Refeicao razoavel', 0.40689615193388323
'demasiado oleo', 0.40689615193388323
'Refeicao', 0.4715382012123803
'oleo', 0.4715382012123803
'Preco', 0.5223302035298336
'oferta', 0.5223302035298336
'Preco parece desajustado', 0.5265028536993026
'exagerado', 0.5552083007126032
'razoavel no entanto', 0.6030568194590986
'entanto com demasiado', 0.6030568194590986
'razoavel', 0.6133447588150343
'entanto', 0.6133447588150343
'unico restaurante petfriendly', 0.0016012214736657916
'petfriendly de Beja', 0.005548741293751374
'comida de salientar', 0.013527995261974615
'salientar a simpatia', 0.013527995261974615
'simpatia do pessoal', 0.013527995261974615
'unico restaurante', 0.013527995261974615
'restaurante petfriendly', 0.013527995261974615
'Beja', 0.04776309965539685
'alem', 0.1155310835876123
'comida', 0.1155310835876123
'salientar', 0.1155310835876123
'simpatia', 0.1155310835876123
'pessoal', 0.1155310835876123
'facto', 0.1155310835876123
'unico', 0.1155310835876123
'restaurante', 0.1155310835876123
'petfriendly', 0.1155310835876123
'Estavamos de visita', 0.01859446618045681
'restaurante estava cheio', 0.01859446618045681
'visita na cidade', 0.027581485432184485
'esperado o restaurante', 0.027581485432184485
'Estavamos', 0.11142476118001256
'cheio', 0.11142476118001256
'Otimo custo beneficio', 0.12242334166445695
'visita', 0.16383273847958243
'cidade', 0.16383273847958243
'domingo', 0.16383273847958243
'esperado', 0.16383273847958243
'restaurante', 0.16383273847958243
'comida era deliciosa', 0.19613242932716538
'deliciosa e feita', 0.19613242932716538
'Otimo custo', 0.23956129807083346
'custo beneficio', 0.23956129807083346
'vale pena', 0.23956129807083346
'Mesmo', 0.3033846052649951
'experiencia que vale', 0.3295258815075752
'Otimo', 0.3881970960906714
'Visita num Domingo', 0.008114135629671417
'Domingo', 0.059119952169601885
'tempo', 0.0800867065489079
'tempo de demora', 0.08598928363888135
'nao existia capacidade', 0.09726245717572843
'tempo de espera', 0.12267926083034279
'Visita', 0.1361439931113098
'espera', 0.14052750539704625
'casa estava cheia', 0.18869582458053802
'diria que nao', 0.18869582458053802
'nao existia', 0.18869582458053802
'existia capacidade', 0.18869582458053802
'capacidade se resposta', 0.18869582458053802
'espera diria', 0.20187786603500874
'rapariga', 0.2290362560089749
'demora', 0.2290362560089749
'ambiente pesado visto', 0.2306764324156543
'clientes', 0.23512691429350224
'cabelos loiros', 0.2785612607813914
'servia as mesas', 0.3177932419849202
'nao tinhamos ido', 0.006356426739675088
'Jantar de amigos', 0.01281936111864614
'decidimos experimentar', 0.01624088397567647
'tinhamos ido', 0.01624088397567647
'experimentar um sitio', 0.039392918304006354
'nao tinhamos', 0.053823901558422746
'Atendimento medio-baixo', 0.10307356230575884
'Jantar', 0.1125038004577141
'amigos', 0.1125038004577141
'decidimos', 0.1125038004577141
'ido', 0.1125038004577141
'sitio', 0.1334020792640583
'experimentar', 0.1420514945772277
'tinhamos', 0.1420514945772277
'atender-nos e deixou-nos', 0.15379448212416277
'deixou-nos a falar', 0.15379448212416277
'falar sozinhos', 0.15379448212416277
'sozinhos porque entraram', 0.15379448212416277
'entraram uns turistas', 0.15379448212416277
'turistas espanhois', 0.15379448212416277
'estacionamento proximo servico', 0.00574543715756819
'proximo servico normal', 0.008372068257938362
'ficamos clientes', 0.0113746011639605
'Restaurante de aspecto', 0.018818151346519908
'facilidade de estacionamento', 0.031283437983838376
'estacionamento proximo', 0.031283437983838376
'proximo servico', 0.031283437983838376
