Expressao, Frequencia
'aconchegante e agradavel', 0.018043826147705024
'estabelecimento muito aconchegante', 0.023699174252957454
'Bolos da Marisa', 0.037157121123565014
'Marisa', 0.07058531383157605
'Bolos', 0.10900561406498928
'agradavel', 0.11648814484818579
'enorme profissionalismo', 0.13713495923118385
'estabelecimento', 0.15215296876984022
'aconchegante', 0.15215296876984022
'sobremesas sao otimos', 0.1579309024265455
'restantes sobremesas sao', 0.20105582429956403
'sao otimos', 0.23524790853425512
'Tambem serve almocos', 0.2504180079719215
'rolo de carne', 0.2536660614177857
'restantes sobremesas', 0.29280611043725785
'sobremesas sao', 0.29280611043725785
'Tambem serve', 0.31048183446354305
'almocos muito variados', 0.31048183446354305
'Nota', 0.3140876879653043
'carinho', 0.3140876879653043
'panqueca com Nutella', 0.0605689221549672
'Nutella tinham', 0.0605689221549672
'tosta mista', 0.1495930091794576
'tinham bastante qualidade', 0.1495930091794576
'qualidade e estavam', 0.1495930091794576
'Nutella', 0.15831692877998726
'Recomendo', 0.17881754828257995
'servidas', 0.2005079697193566
'tosta', 0.36073110501666333
'mista', 0.36073110501666333
'panqueca', 0.36073110501666333
'tinham', 0.36073110501666333
'qualidade', 0.36073110501666333
'estavam', 0.36073110501666333
'atendimento e variedades', 0.013784437454882689
'estabelecimento maravilhoso', 0.01911893411113409
'maravilhoso e aconchegante,bom', 0.01911893411113409
'aconchegante,bom atendimento', 0.01911893411113409
'variedades', 0.09927137196013912
'marido no espaco', 0.1090934922889914
'festa impecavel', 0.1090934922889914
'estabelecimento', 0.13696809108329627
'maravilhoso', 0.13696809108329627
'aconchegante,bom', 0.13696809108329627
'atendimento', 0.13696809108329627
'bolo estava espetacular', 0.1445099069107937
'enfeites da festa', 0.1445099069107937
'Recomendo para amigos', 0.18970645222564492
'amigos e familiares', 0.18970645222564492
'espaco', 0.2768162971845457
'impecavel', 0.2768162971845457
'comemorei', 0.3553358554145339
'marido', 0.3553358554145339
'bolo', 0.3553358554145339
'tarefas que realiza', 0.016663130998067925
'elogio sincero', 0.021911805284506362
'sincero ao profissionalismo', 0.021911805284506362
'dedicacao que voce', 0.021911805284506362
'voce manifesta', 0.021911805284506362
'manifesta dia apos', 0.021911805284506362
'realiza', 0.11193016975138437
'trazido excelentes resultados', 0.1424359539287346
'elogio', 0.1464307786920036
'sincero', 0.1464307786920036
'profissionalismo', 0.1464307786920036
'dedicacao', 0.1464307786920036
'voce', 0.1464307786920036
'manifesta', 0.1464307786920036
'apos', 0.1464307786920036
'tarefas', 0.1464307786920036
'Continue demonstrando', 0.22092878185991555
'excelentes resultados', 0.22092878185991555
'qualidade', 0.24937562824500795
'demonstrando essa capacidade', 0.2753977713711659
'pequeno almoco', 0.014346495327606118
'Marisa sao maravilhosos', 0.028406220450623312
'doces da Marisa', 0.06818409821041045
'Marisa sao', 0.06818409821041045
'almoco', 0.10838619646212394
'atendimento e excelente', 0.11323203015546716
'otimo', 0.13049248816650272
'comecar', 0.13049248816650272
'pequeno', 0.13049248816650272
'alem disso', 0.13301447268737127
'sao maravilhosos', 0.13780830234128447
'Marisa', 0.1862967474746713
'maravilhosos e alem', 0.27262898756819615
'excelente', 0.2968601350004388
'ocasiao tomei', 0.30269139183810473
'tomei um chocolate', 0.30269139183810473
'chocolate quente', 0.30269139183810473
'quente de menta', 0.30269139183810473
'croassaints tambem', 0.3127554437418986
'doces', 0.34263499682921666
'bolos da Marisa', 0.01377265696798148
'duvida maravilhosos', 0.033917761180614764
'Marisa', 0.06611983808753456
'sao', 0.112983667132025
'maravilhosos', 0.15965988278628973
'bolos', 0.20546855936578548
'duvida', 0.20546855936578548
'sao sem duvida', 0.2799105337561156
'nao', 0.2937946374642899
'sao feitos', 0.34439024191103784
'tambem sao', 0.34989886803063686
'caseirinhos', 0.39754058450902025
'bonitos', 0.39754058450902025
'Sao muito caseirinhos', 0.4112872921015623
'Nota', 0.49015424038459204
'amor', 0.49015424038459204
'Provei', 0.540899049816021
'bolinhos', 0.540899049816021
'feitos', 0.5668260850056994
'nao prescindo', 0.56717130609575
'bonito e limpo', 0.025766708218068438
'Espaco', 0.058326442400698154
'almoco', 0.09969344877829478
'sobremesas', 0.10774246872857138
'tambem', 0.11316508913181351
'bonito', 0.1584912059415991
'limpo', 0.1584912059415991
'bolinhos excepcionais', 0.19740246973213937
'alguma variedade', 0.19740246973213937
'lanche', 0.22240931655656235
'varias', 0.2312978365080376
'Facebook e Instagram', 0.24118207508652956
'visto', 0.2617486479985912
'acolhedor', 0.26793910898473294
'muita', 0.2698115779990842
'bolos', 0.2725218662782073
'disponiveis', 0.28295762208867636
'base', 0.2843516198982702
'sabor', 0.2843516198982702
'pequeno almoco', 0.2880039372804719
'avaliacao tao detalhada', 0.002731049943510941
'tao detalhada', 0.018175001370894603
'avaliacao tao', 0.02150810423883091
'detalhada', 0.12301890708156037
'Deixa-nos muito orgulhosos', 0.13829448863793833
'avaliacao', 0.145104258438628
'tao', 0.145104258438628
'orgulhosos em saber', 0.15947947178499094
'dao valor', 0.15947947178499094
'valor aos detalhes', 0.15947947178499094
'prazer em aplicar', 0.15947947178499094
'Espero que Excelente', 0.16109081542938375
'Excelente espacio', 0.16109081542938375
'clientes', 0.16984656826673497
'Marisa', 0.1733429903993866
'espaco', 0.2344608490215337
'receptivos a sugestoes', 0.23732829699262614
'ideia', 0.2421653024337867
'mesmo', 0.2528148885936903
'estamos receptivos', 0.27141705286997514
'enorme gosto', 0.0565406034156422
'gosto que tratamos', 0.0565406034156422
'tratamos do catering', 0.0565406034156422
'festa', 0.1447773057422032
'enorme', 0.23133275159292982
'gosto', 0.23133275159292982
'tratamos', 0.23133275159292982
'catering', 0.23133275159292982
'Ficamos muito felizes', 0.23338172234549467
'felizes em saber', 0.35350894161299157
'saber que ficou', 0.35350894161299157
'Ficamos', 0.3702539456099092
'agrado', 0.3702539456099092
'Resta-nos convidar', 0.38599679376725615
'convidar a voltar', 0.38599679376725615
'Resta-nos', 0.4613789858464135
'voltar', 0.4613789858464135
'ate', 0.4613789858464135
'felizes', 0.5110573480904945
'saber', 0.5110573480904945
'Ambiente muito agradavel,comida', 0.03921670811167733
'agradavel,comida deliciosa', 0.03921670811167733
'Ambiente', 0.16234868594528268
'deliciosa', 0.16234868594528268
'sao', 0.20369590876517502
'agradavel,comida', 0.23244287447367254
'temperados e estaladicos', 0.25981689989806056
'salgadinhos bem temperados', 0.3564356975394909
'saladas sao originais', 0.37181388140208993
'frescas', 0.4023175478298816
'estaladicos', 0.4023175478298816
'perdicao', 0.4023175478298816
'saladas sao', 0.4561392748787067
'sao originais', 0.4561392748787067
'doces sao', 0.4561392748787067
'educados', 0.49512946529989516
'saladas', 0.5126146232437786
'originais', 0.5126146232437786
'salgadinhos', 0.5126146232437786
'temperados', 0.5126146232437786
'avaliacao', 0.12363091320521931
'Deixa-nos muito felizes', 0.18075564686791562
'Ate', 0.19677146788549632
'felizes em saber', 0.2766850298235749
'visita foi agradavel', 0.2766850298235749
'Deixa-nos', 0.32883716426354986
'produtos', 0.32883716426354986
'felizes', 0.46553351027698087
'saber', 0.46553351027698087
'visita', 0.46553351027698087
'agradavel', 0.46553351027698087
'gostaram', 0.46553351027698087
'Oferta de sobremesas', 0.01635326655954741
'frescas e saborosas', 0.02058303315002752
'durante a semana', 0.03336500724899798
'confecionados com ingredientes', 0.03336500724899798
'diferentes e saudaveis', 0.03336500724899798
'sobremesas que varia', 0.05450846948732624
'varia durante', 0.05450846948732624
'ingredientes diferentes', 0.05450846948732624
'leves', 0.06852350787401937
'Saladas', 0.07077059886904763
'Oferta', 0.07077059886904763
'Gosto', 0.14201378898212372
'frescas', 0.14201378898212372
'saborosas', 0.14201378898212372
'perfeitas', 0.14201378898212372
'almoco', 0.14201378898212372
'semana', 0.14201378898212372
'confecionados', 0.14201378898212372
'saudaveis', 0.14201378898212372
'Espaco', 0.159524662681047
'avaliacao', 0.23133275159292982
'Ficamos', 0.5110573480904945
'visita', 0.5110573480904945
'Ficamos felizes', 0.5590489604659448
'Volte', 0.6036200563782421
'felizes', 0.7016498766455139
'saber', 0.7016498766455139
'gostou', 0.7016498766455139
'felizes em saber', 0.9697158139552228
'saber que gostou', 0.9697158139552228
'passeio pelo Alentejo', 0.006490533351588016
'centro da cidade', 0.014115649728998144
'vimos uma placa', 0.014115649728998144
'passeio pelo centro', 0.016769442751740495
'placa de ardosia', 0.01957075124797019
'levou em direcao', 0.01957075124797019
'Salao de Cha', 0.02830643187167061
'Bolos da Marisa', 0.03556252850238881
'Alentejo', 0.054171343958418515
'passeio', 0.059521118739062434
'Altamente recomendavel', 0.06322004162237023
'cidade', 0.10046581784392053
'vimos', 0.10046581784392053
'absolutamente incrivel', 0.11131243244173829
'doces foram incriveis', 0.11131243244173829
'centro', 0.13854634220071502
'placa', 0.13854634220071502
'ardosia', 0.13854634220071502
'levou', 0.13854634220071502
'direcao', 0.13854634220071502
