Expressao, Frequencia
'atenciosos Comida optima', 0.002263175936744087
'empregados muito Simpaticos', 0.008293207122436794
'Atendimento optimo', 0.009239332327148086
'Simpaticos e atenciosos', 0.013797198203993007
'atenciosos Comida', 0.013797198203993007
'Comida optima', 0.013797198203993007
'peixe Precos', 0.013797198203993007
'optima e saborosa', 0.015380821171891606
'carne ao peixe', 0.02570861714399338
'Simpaticos', 0.08596317751626563
'Comida', 0.08596317751626563
'Precos', 0.08596317751626563
'Atendimento', 0.09568045026443411
'optimo', 0.09568045026443411
'empregados', 0.09568045026443411
'saborosa', 0.09568045026443411
'atenciosos', 0.15831692877998726
'optima', 0.15831692877998726
'carne', 0.15831692877998726
'peixe', 0.15831692877998726
'covids e take', 0.0371056572732552
'take aways', 0.0371056572732552
'satisfazer o cliente', 0.0371056572732552
'equipa sempre disponivel', 0.0604047846262897
'disponivel para satisfazer', 0.0604047846262897
'Antonio', 0.10519328464496842
'Mesmo', 0.149905405948569
'dificeis', 0.149905405948569
'covids', 0.149905405948569
'aways', 0.149905405948569
'cliente', 0.149905405948569
'take', 0.2386710978348089
'equipa', 0.2386710978348089
'disponivel', 0.2386710978348089
'satisfazer', 0.2386710978348089
'Vale', 0.28396041294839813
'comida', 0.3798215915560938
'Continuem', 0.5223302035298336
'incentivou a entrar', 0.013784437454882689
'restaurante tem menu', 0.01911893411113409
'menu infantil', 0.01911893411113409
'entrar', 0.09927137196013912
'simpatia e prontidao', 0.1090934922889914
'restaurante', 0.13696809108329627
'menu', 0.13696809108329627
'infantil', 0.13696809108329627
'incentivou', 0.13696809108329627
'servico e feito', 0.1445099069107937
'feito com simpatia', 0.1445099069107937
'pretendemos voltar', 0.18970645222564492
'filha gostamos', 0.24745631075091173
'gostamos e pretendemos', 0.24745631075091173
'prontidao', 0.2768162971845457
'servico', 0.3553358554145339
'feito', 0.3553358554145339
'simpatia', 0.3553358554145339
'voltar', 0.3580186829102008
'filha', 0.44538603402402266
'comida estava otima', 0.013784437454882689
'simpatico e familiar', 0.013784437454882689
'atendimento muito simpatico', 0.01911893411113409
'Apesar', 0.09927137196013912
'demorado', 0.09927137196013912
'otima', 0.09927137196013912
'familiar', 0.09927137196013912
'ambiente agradavel', 0.1090934922889914
'comida', 0.13696809108329627
'atendimento', 0.13696809108329627
'simpatico', 0.13696809108329627
'agradavel', 0.2768162971845457
'sala', 0.3553358554145339
'caseira', 0.3553358554145339
'ambiente', 0.3553358554145339
'Recomendo', 0.3580186829102008
'vier', 0.3580186829102008
'gente', 0.44538603402402266
'cidade de Beja', 0.008334116283452563
'menu interessante', 0.015099935621315529
