Expressão, Frequência
'Bacalhau a Braz', 0.04130248980803751
'filho estava intragavel', 0.12715539682948304
'comida nao', 0.13039557076593195
'restaurante', 0.14304235280260377
'ate achamos', 0.1556307393432343
'nao era tao', 0.1556307393432343
'comida', 0.15716804434833073
'Bacalhau', 0.1991588743393809
'Braz', 0.1991588743393809
'Acabamos por fica', 0.21923603412183038
'intragavel', 0.30740636474369404
'preco e aceitavel', 0.3463403389266846
'espaco e simples', 0.348967582103898
'queira almocar', 0.348967582103898
'almocar e esteja', 0.348967582103898
'esteja na zona', 0.348967582103898
'ate', 0.36697640984004337
'achamos', 0.36697640984004337
'nao', 0.36697640984004337
'tao', 0.36697640984004337
'Pedimos a sopa', 0.0157020841602389
'frita e migas', 0.0157020841602389
'sopa de cacao', 0.02066595349748669
'cacao e bife', 0.02066595349748669
'bife que acompanhou', 0.02066595349748669
'acompanhou com batata', 0.02066595349748669
'batata frita', 0.02066595349748669
'Pedimos', 0.1086438250101244
'migas', 0.1086438250101244
'Doses muito generosas', 0.12198472807827092
'sopa', 0.1422937778229007
'cacao', 0.1422937778229007
'bife', 0.1422937778229007
'acompanhou', 0.1422937778229007
'batata', 0.1422937778229007
'frita', 0.1422937778229007
'sericaia e mousse', 0.22744854060636369
'ambos deliciosos', 0.22744854060636369
'Doses', 0.29741631923063155
'confecionadas', 0.29741631923063155
'tipica comida alentejana', 0.009610168832207562
'Excelente restaurante', 0.0371056572732552
'comida alentejana', 0.0371056572732552
'gosta da tipica', 0.0604047846262897
'tipica comida', 0.0604047846262897
'Excelente', 0.149905405948569
'alentejana', 0.149905405948569
'migas divinais ficou', 0.1915599197776871
'Super Recomendo', 0.20602387017622315
'restaurante', 0.2386710978348089
'gosta', 0.2386710978348089
'tipica', 0.2386710978348089
'comida', 0.2386710978348089
'Acorda de bacalhau', 0.24685590141158925
'bacalhau dos deuses', 0.24685590141158925
'migas divinais', 0.24685590141158925
'provar a cericaia', 0.24685590141158925
'Recomendo', 0.32705176562700716
'divinais ficou', 0.37306711088575134
'Acorda', 0.3798215915560938
'Sabores do Monte.', 0.004748624402272153
'visita ao Alentejo', 0.00976037344383583
'Alentejo', 0.05899937629682816
'Monte.', 0.05899937629682816
'comida tipica alentejana', 0.07211547029811402
'Sabores', 0.08010561870176523
'insulado monte Alentejano', 0.09449390101730538
'monte Alentejano', 0.13624076804587806
'comida tipica', 0.14005713113751553
'precos muito simpaticos', 0.14005713113751553
'visita', 0.16383273847958243
'almoco', 0.16383273847958243
'Irei voltar fiquei', 0.172412864610806
'tipica alentejana', 0.19613242932716538
'Irei voltar', 0.23956129807083346
'Alentejano', 0.24084650495983298
'voltar fiquei rendida', 0.24520184199071754
'comida', 0.3033846052649951
'simpaticos', 0.3033846052649951
'voltar fiquei', 0.3295258815075752
'Vila Gale Clube', 0.0002551041653599829
'hotel Vila Gale', 0.0004938764232451348
'Clube de Campo', 0.003216363272432705
'Vila Gale', 0.004007515159149175
'Gale Clube', 0.004007515159149175
'hotel Vila', 0.007732908535387047
'Campo', 0.05074594938026787
'Vila', 0.06317847011367385
'Gale', 0.06317847011367385
'Clube', 0.06317847011367385
'pena', 0.09220612519689587
'vinho da casa', 0.092410575532421
'incluindo o vinho', 0.11760737401357556
'hotel', 0.12145861573270843
'vale', 0.12145861573270843
'acorda de bacalhau', 0.13025743354927452
'plumas e migas', 0.13025743354927452
'sopa de toucinho', 0.16242925982611942
'casa', 0.26077330546993865
'Almocamos', 0.26303348124903125
'Mina da Juliana', 0.005361662474544252
'restaurante na Mina', 0.016395148961491395
'unico restaurante', 0.040143194279496495
'Juliana', 0.06495068940429341
'Mina', 0.08210949584902832
'unico', 0.19645333134439028
'restaurante', 0.19645333134439028
'bastabte qualidade', 0.2053008856564665
'visita', 0.20966162172519628
'pena', 0.20966162172519628
'vale', 0.2426909119416883
'visita vale', 0.2555430352720215
'doses sao', 0.26720640172846405
'qualidade', 0.37093310673445606
'pena a visita', 0.40231531898056344
'doses', 0.45919774877228503
'sao', 0.45919774877228503
'servidas', 0.45919774877228503
'bastabte', 0.45919774877228503
'atencioso', 0.46210264408946683
'opcoes sobretudo regionais', 0.006900373993949133
'Nao procura', 0.02035781072246843
'espaco pretensioso', 0.02035781072246843
'comida saborosa', 0.02035781072246843
'sobretudo regionais', 0.02035781072246843
'Vila Gale Clube', 0.025775737319805054
'opcoes sobretudo', 0.052084716438836456
'diferentes carnes sao', 0.07677933735148403
'Vila Gale', 0.0823189496639508
'Gale Clube', 0.0823189496639508
'Clube de Campo', 0.0823189496639508
'opcoes', 0.10417712170051892
'opcoes de peixe', 0.11662672838964969
'Nao', 0.12595418304264874
'pretensioso', 0.12595418304264874
'saborosa', 0.12595418304264874
'confecionada', 0.12595418304264874
'regionais', 0.12595418304264874
'carnes sao', 0.1530805461808174
'alojado no Vila', 0.15544227623566767
'ate o pao', 0.03239543479005779
'feito pelos proprios', 0.03239543479005779
'pao e feito', 0.04742081679669602
'Comida', 0.147473444162939
'confeccao', 0.147473444162939
'caseiro', 0.147473444162939
'ate', 0.147473444162939
'proprios', 0.147473444162939
'pao', 0.21277662433852385
'feito', 0.21277662433852385
'entrega dos pratos', 0.22207910812490908
'Recomendo sem duvida', 0.3658255344008945
'ginginha caseira', 0.3691439035189479
'Rapidos', 0.3753063784103237
'pratos', 0.3753063784103237
'caseira', 0.4667532597696194
'divinal', 0.4667532597696194
'entrega', 0.4841973848584563
'Recomendo', 0.5175346047147965
'duvida', 0.5175346047147965
'Restaurante de excelencia', 0.01859446618045681
'gastronomia alentejana', 0.01859446618045681
'excelencia a gastronomia', 0.027581485432184485
'Restaurante', 0.11142476118001256
'alentejana', 0.11142476118001256
'Carta nao', 0.14005713113751553
'nao muito variada', 0.14005713113751553
'comida e servico', 0.14005713113751553
'excelencia', 0.16383273847958243
'gastronomia', 0.16383273847958243
'Carta', 0.3033846052649951
'variada', 0.3033846052649951
'servico', 0.3033846052649951
'nao', 0.4049347717850166
'comida', 0.4049347717850166
'repetir', 0.49784754196738834
'Atendimento Muito Simpatico', 0.012144316412564459
'Simpatico e atencioso', 0.012144316412564459
'Comida', 0.06588837669267192
'Simpatico', 0.09705179139403544
'Atendimento', 0.12363091320521931
'atencioso', 0.12363091320521931
'despretensioso', 0.12363091320521931
'confeccionada', 0.12363091320521931
'Voltamos varias', 0.18075564686791562
'Voltamos', 0.32883716426354986
'varias', 0.46553351027698087
'Santa Vitoria', 0.004996563230659979
'Localizado em Santa', 0.010743224496877654
'zona rural', 0.024942975597323613
'rural e tipica', 0.024942975597323613
'cartao de visita', 0.024942975597323613
'Vitoria', 0.06257129628146046
'Santa', 0.07945690762762612
'encontra-se este restaurante', 0.09726014747524966
'Vale a pena', 0.13081460698096226
'Localizado', 0.13377105542552223
'zona', 0.13377105542552223
'tipica', 0.13377105542552223
'encontra-se', 0.13377105542552223
'visita', 0.13377105542552223
'restaurante', 0.1607047895547305
'comer', 0.1607047895547305
'Ambiente descontraido', 0.16713647308075738
'acompanhado por azeitonas', 0.179425553701713
'alho espetaculares', 0.179425553701713
'rural', 0.18192249554923495
'Vila Gale Beja', 0.0004174392663251029
