Expressao, Frequencia
"day in Beja", 0.026233073037508336
"Beja", 0.08596317751626563
"hot day", 0.09700399286574239
"Great", 0.15831692877998726
"hot", 0.29736558256021506
"day", 0.29736558256021506
"Nice swimming pool", 0.036427903117336013
"swimming pool with", 0.03642790311733602
"space to relax", 0.03925127494935631
"swimming pool", 0.06377531573864725
"lot of space", 0.06377531573864725
"Nice swimming", 0.12891913758188683
"pool with", 0.12891913758188683
"Big with nice", 0.14310573509495497
"relax", 0.1542523707523809
"and good shadows", 0.2067293157141495
"Big with", 0.22080003598928796
"with nice cold", 0.22205736247529562
"Nice", 0.233197132694036
"with", 0.233197132694036
"swimming", 0.24485070251498225
"pool", 0.24485070251498225
"lot", 0.24485070251498225
"space", 0.24485070251498225
"with a lot", 0.25031225659275547
"good shadows", 0.2584921222934386
"decent dressing rooms", 0.016559150827736194
"small bar and", 0.03339840940482845
"bar and decent", 0.03339840940482845
"and decent dressing", 0.03339840940482845
"dressing rooms", 0.04940384002065631
"small bar", 0.09700399286574239
"bar and", 0.09700399286574239
"and decent", 0.09700399286574239
"decent dressing", 0.09700399286574239
"rooms", 0.15831692877998726
"small", 0.29736558256021506
"bar", 0.29736558256021506
"and", 0.29736558256021506
"decent", 0.29736558256021506
"dressing", 0.29736558256021506
"Needs some improvement", 0.01655915082773619
"Needs some", 0.04940384002065631
"improvement on maitenance", 0.04940384002065631
"some improvement", 0.09700399286574239
"Needs", 0.15831692877998726
"maitenance", 0.15831692877998726
"some", 0.29736558256021506
"improvement", 0.29736558256021506
