Expressao, Frequencia
"Preso politico", 0.02570861714399338
"Preso", 0.15831692877998726
"politico", 0.15831692877998726
"Ficamos na duvida", 0.02541909697430123
"homenagem aos presos", 0.04188746641162499
"presos politicos", 0.04188746641162499
"Ficamos", 0.12363091320521931
"ETs", 0.12363091320521931
"Podia ser tambem", 0.18075564686791562
"baleia encalhada", 0.18075564686791562
"fazia muito sentido", 0.18075564686791562
"duvida", 0.2005079697193566
"homenagem", 0.2005079697193566
"presos", 0.2005079697193566
"politicos", 0.2005079697193566
"tambem uma baleia", 0.2766850298235749
"nao fazia", 0.2766850298235749
"Podia", 0.32883716426354986
"encalhada", 0.32883716426354986
"sentido", 0.32883716426354986
"fixe", 0.32883716426354986
"tambem", 0.46553351027698087
"baleia", 0.46553351027698087
"Interessante", 0.04491197687864554
"centro da cidade", 0.02155007937248604
"pressos politicos", 0.02155007937248604
"dificil de relacionar", 0.03186031252185994
"cidade", 0.12005345163377214
"facil", 0.12005345163377214
"politicos", 0.12005345163377214
"Monumento no centro", 0.1318782810331473
"Nao deixa", 0.15843936916307186
"Monumento", 0.16679617783864303
"centro", 0.17571731612679403
"dificil", 0.17571731612679403
"relacionar", 0.17571731612679403
"pressos", 0.17571731612679403
"monumento a visionar", 0.24131078158497551
"Nao", 0.32150010055562234
"visionar", 0.32150010055562234
"deixa", 0.42541096826386726
"interessante", 0.15831692877998726
"centrinho de Beja", 0.013388015649928907
"Pude conhecer", 0.013388015649928907
"Situada no centrinho", 0.02541909697430123
"pizzaria da cidade", 0.02541909697430123
"Beja", 0.06588837669267192
"Pude", 0.06588837669267192
"Vale a pena", 0.12124452117740256
"Situada", 0.12363091320521931
"cidade", 0.12363091320521931
"centrinho", 0.2005079697193566
"conhecer", 0.2005079697193566
"indo", 0.2005079697193566
"pizzaria", 0.2005079697193566
"Vale", 0.32883716426354986
"pena", 0.32883716426354986
"Facil de esquecer", 0.02570861714399338
"Facil", 0.15831692877998726
"esquecer", 0.15831692877998726
"nao ficara", 0.17756077014849755
"mente", 0.2200560909321288
"estatua", 0.38831292435681075
"nao", 0.38831292435681075
"ficara", 0.38831292435681075
"Estrutura", 0.4949246952252326
"preta", 0.4949246952252326
"Estrutura metalica", 0.5162806230574593
"simples preta", 0.5162806230574593
"Dificil", 0.5880798524606783
"politicos", 0.5880798524606783
"metalica", 0.68796622281612
"simples", 0.68796622281612
"metalica simples preta", 0.7455031627189532
"Estrutura metalica simples", 0.7455031627189533
"obter", 0.7625957055371981
"conexao", 0.7625957055371981
"presos", 0.7625957055371981
"Dificil de obter", 0.8131286944405928
"presos politicos", 0.8131286944405928
