Expressao, Frequencia
"Passeio em familia", 0.02570861714399338
"Passeio", 0.15831692877998726
"familia", 0.15831692877998726
"Espaco verde limpo", 0.005401660759706154
"Espaco verde", 0.02541909697430123
"limpo e cuidado", 0.02541909697430123
"excelente para relaxar", 0.02541909697430123
"criancas pequenas", 0.02541909697430123
"verde limpo", 0.04188746641162499
"relaxar e passear", 0.04188746641162499
"passear com criancas", 0.04188746641162499
"Espaco", 0.12363091320521931
"cuidado", 0.12363091320521931
"excelente", 0.12363091320521931
"pequenas", 0.12363091320521931
"procura das joaninhas", 0.18075564686791562
"verde", 0.2005079697193566
"limpo", 0.2005079697193566
"relaxar", 0.2005079697193566
"passear", 0.2005079697193566
"criancas", 0.2005079697193566
"joaninhas", 0.32883716426354986
"procura", 0.46553351027698087
"espaco amplo dedicado", 0.03339840940482845
"dedicado a criancas", 0.04940384002065631
"espaco amplo", 0.09700399286574239
"amplo dedicado", 0.09700399286574239
"criancas", 0.15831692877998726
"espaco", 0.29736558256021506
"amplo", 0.29736558256021506
"dedicado", 0.29736558256021506
"centro de Beja", 0.026233073037508336
"Jardim simpatico", 0.04940384002065631
"Beja", 0.08596317751626563
"simpatico no centro", 0.09700399286574239
"Jardim", 0.15831692877998726
"simpatico", 0.29736558256021506
"centro", 0.29736558256021506
"centro de Beja", 0.010619629275018815
"jardim no centro", 0.030803441134664936
"Beja", 0.0607868920252255
"Pousada", 0.0607868920252255
"agradavel", 0.11797671014185607
"jardim", 0.17286683788205306
"centro", 0.17286683788205306
"lagos com patos", 0.26176225393615005
"parque infantil", 0.26176225393615005
"Nota-se", 0.3171947781126727
"cuidado", 0.3171947781126727
"Soube bem descansar", 0.34393543650132563
"arvoredo", 0.4036310100959565
"lagos", 0.4036310100959565
"infantil", 0.4036310100959565
"Soube", 0.4533838267348932
"calor", 0.4533838267348932
"descansar a sombra", 0.467597141943779
"patos", 0.5139785153975659
"parque", 0.5139785153975659
"Memorias de infancia", 0.02570861714399338
"Memorias", 0.15831692877998726
"infancia", 0.15831692877998726
"vistas varios tipos", 0.009001679881101624
"Espaco interessante", 0.02541909697430123
"tipos de plantas", 0.02541909697430123
"vistas varios", 0.04188746641162499
"varios tipos", 0.04188746641162499
"Espaco", 0.12363091320521931
"plantas", 0.12363091320521931
"tipica do Alentejo", 0.14487691114143314
"parque infantil cheio", 0.1829003496708144
"interessante", 0.2005079697193566
"vistas", 0.2005079697193566
"varios", 0.2005079697193566
"tipos", 0.2005079697193566
"Alentejo", 0.2718250226855089
"parque infantil", 0.2766850298235749
"infantil cheio", 0.2766850298235749
"cheio de atraccoes", 0.2766850298235749
"atraccoes com enfase", 0.2766850298235749
"enfase na casinha", 0.2766850298235749
"casinha tipica", 0.2766850298235749
"Jardim", 0.04491197687864554
"areas para brincar", 0.020435055290363522
"jardim publico", 0.033892441937102495
"exercicio ou simplesmente", 0.033892441937102495
"simplesmente passear", 0.04949487345881267
"passear com criancas", 0.0672789279451134
"publico para passear", 0.10882816095144712
"criancas", 0.11060549338282699
"brincar", 0.11060549338282699
"passear", 0.13023752997463905
"jardim", 0.18105634546484617
"publico", 0.18105634546484617
"tratado", 0.18105634546484617
"areas", 0.18105634546484617
"exercicio", 0.18105634546484617
"simplesmente", 0.18105634546484617
"Descontracao e fresco", 0.02570861714399338
"Descontracao", 0.15831692877998726
"fresco", 0.15831692877998726
"Jardim bem cuidado", 0.010159422250580143
"passeio para refrescar", 0.02249651976012989
"refrescar do calor", 0.02249651976012989
"calor do alentejo", 0.02249651976012989
"Jardim", 0.10028582371075691
"cuidado", 0.10028582371075691
"descontrair", 0.10028582371075691
"passeio", 0.14832923246533666
"refrescar", 0.14832923246533666
"calor", 0.14832923246533666
"alentejo", 0.14832923246533666
"tratado", 0.2790829227183407
"Centro da Cidade", 0.012602360123953448
"Paraiso no Centro", 0.023458380875189744
"Cidade", 0.08596317751626563
"Centro", 0.1447773057422032
"Paraiso", 0.15831692877998726
"esquecer o burburinho", 0.06148019930999511
"cidade", 0.1513046335336394
"espaco", 0.18618730574977432
"esquecer", 0.24066430701107397
"burburinho", 0.24066430701107397
"leitura e meditacao", 0.25058000616119436
"espaco muito agradavel", 0.32177933860479097
"convida a leitura", 0.3784658464863935
"agradavel", 0.3824015048530132
"meditacao", 0.3824015048530132
"convida", 0.5239807616855658
"leitura", 0.5239807616855658
"jardim", 0.15831692877998726
"jardim pequeno", 0.06387453428599695
"atracoes", 0.13763092523581996
"jardim", 0.15040257276256558
"jardim infantil", 0.1622615953799089
"galos e rolas", 0.19834029835856337
"pequeno", 0.19959610972506966
"gaiolas com galos", 0.2745408272450236
"lago", 0.35661877582782714
"arvores", 0.35661877582782714
"rolas", 0.35661877582782714
"especial", 0.4467687583148886
"infantil", 0.4641160561093645
"gaiolas", 0.4641160561093645
"galos", 0.4641160561093645
"estimado", 0.15831692877998726
"Agradavel visita", 0.059489750312827196
"simpatico jardim", 0.1851836498717998
"Agradavel", 0.19042566882868572
"vista", 0.19042566882868572
"jardim", 0.26495193490970714
"visita", 0.2948627399921474
"simpatico", 0.2948627399921474
"cuidado", 0.33793955275048976
"cuidados", 0.33793955275048976
"jardim pequeno", 0.45734413661093615
"Adorei o coreto", 0.5431208901671235
"pequeno", 0.5922211406859976
"Adorei", 0.5932643863489403
"coreto", 0.5932643863489403
"lagos", 0.6790676153737297
"estao", 0.6790676153737297
"limpos", 0.6790676153737297
"lagos estao", 0.855744882435083
"estao limpos", 0.855744882435083
"lagos estao limpos", 1.2892681847210525
"Jardim aprazivel", 0.04940384002065631
"Jardim", 0.15831692877998726
"cuidado", 0.15831692877998726
"aprazivel", 0.29736558256021506
"Fica bem localizado", 0.04188746641162499
"Fica", 0.2005079697193566
"localizado", 0.2005079697193566
"Parqueamento facil", 0.2766850298235749
"Parqueamento", 0.46553351027698087
"facil", 0.46553351027698087
"bar", 0.29736558256021506
"Espaco infantil", 0.02570861714399338
"Espaco", 0.15831692877998726
"infantil", 0.15831692877998726
"animais em espaco", 0.04940384002065631
