Expressao, Frequencia
'sushi no Alentejo', 0.01765215067659808
'Comer bom sushi', 0.02575317121531307
'Alentejo', 0.0726772423782132
'Comer', 0.10519328464496842
'sushi', 0.2386710978348089
'Gostei', 0.4715382012123803
'experiencia', 0.4715382012123803
'possivel', 0.5212518383364516
'entradas', 0.5223302035298336
'inclusive as entradas', 0.5265028536993026
'funcionarios', 0.5552083007126032
'simpatia dos funcionarios', 0.620050055707572
'liberdade', 0.6603253488343742
'total', 0.6603253488343742
'escolher', 0.6603253488343742
'pecas', 0.6603253488343742
'queria', 0.6603253488343742
'inclusive', 0.6603253488343742
'unico', 0.6893541063826529
'fraco', 0.6893541063826529
