Expressao, Frequencia
"terem sido renovadas", 0.010719351151676434
"relativamente pouco tempo", 0.034405775035048304
"preco bastante agradavel", 0.04689985359111573
"instalacoes tem aspeto", 0.04689985359111573
"aspeto de terem", 0.04689985359111573
"terem sido", 0.04689985359111573
"sido renovadas", 0.04689985359111573
"renovadas ha relativamente", 0.04689985359111573
"tempo", 0.15714741261056964
"esquecer", 0.1602601008548462
"pequeno almoco", 0.16393895649306753
"completamente para esquecer", 0.2075367622761136
"almoco", 0.21025962804484363
"preco", 0.21165726207713062
"agradavel", 0.21165726207713062
"instalacoes", 0.21165726207713062
"aspeto", 0.21165726207713062
"terem", 0.21165726207713062
"sido", 0.21165726207713062
"renovadas", 0.21165726207713062
"hotel", 0.1562296924724324
"localizado", 0.1562296924724324
"renovado", 0.1562296924724324
"decorado", 0.1562296924724324
"razoaveis", 0.1562296924724324
"Limpeza exelente", 0.18088607431001788
"Nao tem piscina", 0.30544220976005976
"Limpeza", 0.3913799434820737
"exelente", 0.3913799434820737
"Precos acessiveis", 0.4743635516775559
"Nao", 0.48371070742859695
"piscina", 0.48371070742859695
"fraquito", 0.534487758716593
"almoco fraquito", 0.5594259898964037
"Precos", 0.5672223868711883
"acessiveis", 0.5672223868711883
"Simpatia dos funcionarios", 0.5858769377244891
"Estacionamento", 0.5903856349982685
"redondezas", 0.5903856349982685
"Simpatia", 0.6078108658332343
"funcionarios sao formidaveis", 0.005497192972026759
"Beja uma otima", 0.014276510743501017
"cafe com amigos", 0.02053656900537108
"amantes do jogo", 0.02053656900537108
"otima opcao", 0.03039516180502021
"opcao para sair", 0.03039516180502021
"sair da mesmice", 0.03039516180502021
"mesmice no periodo", 0.03039516180502021
"periodo noturno", 0.03039516180502021
"tomar um panache", 0.03039516180502021
"funcionarios sao", 0.03039516180502021
"sao formidaveis", 0.03039516180502021
"agradavel com mesa", 0.03039516180502021
"mesa de sinuca", 0.03039516180502021
"bar desse hotel", 0.08085037264223592
"Beja", 0.08195309963546396
"hotel", 0.0995001331258187
"espaco bem agradavel", 0.10447586076060243
"amigos", 0.11716529569858515
"jogo", 0.11716529569858515
"esteticamente sao engracados", 0.0036795331466011826
"sao engracados", 0.021825053676868586
"contam com descanso", 0.021825053676868586
"esteticamente sao", 0.02681581237800976
"isolamento termico", 0.12216633093637416
"termico e acustico", 0.12216633093637416
"engracados", 0.13216898917534342
"descanso", 0.13216898917534342
"vao encontrar", 0.16107070504470083
"esteticamente", 0.16160292053242797
