Expressao, Frequencia
'Santa Vitoria', 0.004264747658160558
'Figueirinha em Santa', 0.005842023901156067
'herdade da Figueirinha', 0.01143354430345338
'Hotel localizado', 0.015099935621315529
'precisamente na herdade', 0.02249651976012989
'Alentejo', 0.05572221155747183
'Vitoria', 0.05572221155747183
'Beja', 0.05572221155747183
'Figueirinha', 0.07621084492189614
'Santa', 0.07621084492189614
'Hotel', 0.10028582371075691
'semana em familia', 0.11755105063023073
'prestavel e atencioso', 0.11755105063023073
'localizado', 0.14832923246533666
'precisamente', 0.14832923246533666
'herdade', 0.14832923246533666
'cuidadas e staff', 0.165573765898185
'staff muito prestavel', 0.165573765898185
'familia', 0.2790829227183407
'instalacoes', 0.2790829227183407
'descontrair e aproveitar', 0.022473146304174667
'sossego em familia', 0.022473146304174667
'aproveitar o sossego', 0.029414999165569396
'Ideal', 0.07593314777077637
'descontrair', 0.130023781975826
'familia', 0.130023781975826
'excelentes', 0.16903987942385867
'aproveitar', 0.16903987942385867
'sossego', 0.16903987942385867
'Aconselho as refeicoes', 0.2794547907192671
'refeicoes incluidas', 0.2794547907192671
'piscina', 0.29230256659211873
'volta', 0.34170375839425876
'repouso', 0.34170375839425876
'Staff muito simpatico', 0.36669513672293946
'Aconselho', 0.4306068277698591
'incluidas', 0.4306068277698591
'nao ajuda', 0.43552309051259264
'clima nao ajuda', 0.44425979446100056
'Staff', 0.4810028813173952
'Excelente', 0.15468607017671576
'comida e fantastica', 0.2400991091503293
'vinhos', 0.3324106514013332
'fantastica', 0.3885829234967331
'vinhos divinais', 0.4697874524101991
'divinais', 0.48077508182519874
'comida', 0.49825359603233105
'Montes de diversoes', 0.5148595977154046
'criancas e adultos', 0.5148595977154046
'Montes', 0.5315612486865856
'adultos', 0.5315612486865856
'staff', 0.5643339256278163
'estrelas', 0.5643339256278163
'disponiveis', 0.5643339256278163
'gigantesca', 0.5875393542293696
'Aconselho', 0.6050046577363078
'Ideal', 0.6187293581961183
'familia', 0.6187293581961183
'diversoes', 0.6393859919260279
'criancas', 0.6393859919260279
'equipa arranja solucao', 0.0006133431289448148
'Parabens ao Diretor', 0.002092491892911339
'Diretor Manuel', 0.002651813283601177
'hotel nunca falha', 0.005380746843605012
'espacos para criancas', 0.005380746843605012
'simpatico e impecavel', 0.005380746843605012
'passei em familia', 0.005380746843605012
'cuidado o staff', 0.00717258304785508
'restricoes na alimentacao', 0.00717258304785508
'equipa arranja', 0.00717258304785508
'arranja solucao', 0.00717258304785508
'maravilhosa semana', 0.00717258304785508
'semana que passei', 0.00717258304785508
'Parabens', 0.04060313590085896
'Diretor', 0.051427616787507804
'Manuel', 0.051427616787507804
'falha', 0.06341998722529081
'espacos', 0.06341998722529081
'impecavel', 0.06341998722529081
'familia', 0.06341998722529081
'Vila Gale Alter', 0.00981718068833088
'Gale Alter Real', 0.009817180688330882
'frentes opostas', 0.01223128433191469
'Eramos um casal', 0.01607329522838772
'junior muito espacosa', 0.01607329522838772
'praca principal', 0.01607329522838772
'recem-estreado Vila Gale', 0.018309960130235645
'casal com filhos', 0.02114734622478097
'filhos gemeos', 0.02114734622478097
'suite junior', 0.02114734622478097
'formato duplex', 0.02114734622478097
'principal do resort', 0.02114734622478097
'entao recem-estreado Vila', 0.036056182895237356
'Vila Gale', 0.04346539929155711
'solido customer service', 0.043990039056529456
'Gale Alter', 0.0447342805858742
'Alter Real', 0.0447342805858742
'perder de vista', 0.049657284032494864
'optima experiencia passada', 0.0563036456757488
'resort e campo', 0.06336016771077378
'avaliacao global', 0.031270226521027386
'espaco', 0.1226021483348503
'familia', 0.14280498600522867
'adultos', 0.14280498600522867
'positiva', 0.14280498600522867
'sofa cama', 0.1592819012887837
'estadia', 0.1741322749370466
'avaliacao', 0.1741322749370466
'global', 0.1741322749370466
'cama', 0.18743131122380707
'revelou-se pequeno', 0.19409676929829955
'jardim', 0.21234556961414972
'revelou-se', 0.22173974891983692
'agradavel', 0.2635685586080001
'pratos tipiscos.O espaco', 0.3594153603290034
'tipiscos.O espaco bonito', 0.3594153603290034
'espaco envolvente', 0.36123889290725286
'arrumar a oupa', 0.3632234857779217
'oupa nos armarios', 0.3632234857779217
