Expressão, Frequência
'Casa bem organizada', 0.016277078934038507
'diferentes hospedes', 0.016277078934038507
'eficiente e conforme', 0.020068831534999193
'conforme as necessidades', 0.020068831534999193
'necessidades os diferentes', 0.020068831534999193
'privativa noutros', 0.10574903645198876
'Casa', 0.11418736050318044
'hospedes', 0.11418736050318044
'organizada', 0.14026402744697572
'acomodar', 0.14026402744697572
'eficiente', 0.14026402744697572
'conforme', 0.14026402744697572
'necessidades', 0.14026402744697572
'diferentes', 0.14026402744697572
'duro calor alentejano', 0.14093043917445303
'sala', 0.18177092570752448
'calor alentejano', 0.22671304886187604
'sala de decoracao', 0.2419802326450361
'Cozinha e sala', 0.2525436982946876
'piscina pequenina', 0.2570681974185544
'instalacoes extremamente limpas', 0.0021778330795731663
'optimo para descansar', 0.01485834563523719
'instalacoes extremamente', 0.01485834563523719
'tranquilo e optimo', 0.02058303315002752
'extremamente limpas', 0.02058303315002752
'limpas e alojamento', 0.02058303315002752
'Pequeno almoco simples', 0.05175695821446762
'simpatia no acolhimento', 0.06282666609624224
'descansar', 0.10309426684964638
'acolhimento', 0.10309426684964638
'instalacoes', 0.10309426684964638
'equipado', 0.10309426684964638
'muita simpatia', 0.10514779423320199
'Pequeno almoco', 0.11625218868909493
'simpatia', 0.13032537527923638
'tranquilo', 0.14201378898212372
'optimo', 0.14201378898212372
'extremamente', 0.14201378898212372
'limpas', 0.14201378898212372
'alojamento', 0.14201378898212372
'proprietaria tinha esquecido', 0.0039029063696780905
'recebido o email', 0.01969867395030145
'proprietaria tinha', 0.023995623811612098
'tinha esquecido', 0.023995623811612098
'marcada uma estadia', 0.024915494406795486
'email de confirmacao', 0.024915494406795486
'confirmacao da reserva', 0.024915494406795486
'esquecido de reservar', 0.024915494406795486
'nao tinha', 0.055701592790671356
'alojamento nao', 0.0579056414584319
'nao tinhamos escolhido', 0.06375614615746278
'tinha', 0.07514727263062453
'nao', 0.08776537790247449
'experiencia neste alojamento', 0.11709858299915979
'melhor', 0.12390088600310215
'dado', 0.12390088600310215
'antecedencia', 0.12390088600310215
'recebido', 0.12390088600310215
'disponiveis', 0.12390088600310215
'tinhamos escolhido', 0.14774797934166986
'pack Fugas', 0.02572056190719252
'leque de opcoes', 0.038178992569289916
'Fugas', 0.06402568087498878
'alojamento', 0.12732235470129885
'Odisseias', 0.14062901883882967
'pack nao refere', 0.15385126356034137
'nao', 0.15793531591229193
'Booking', 0.16206246685892137
'opcoes do pack', 0.16590629290691924
'alojamento tinha', 0.17338190871677206
'prolongados decidi contactar', 0.1895177800035619
'leque', 0.19176798894557376
'opcoes', 0.19176798894557376
'pack', 0.19582457349505838
'site Odisseias', 0.21402367322131288
'prolongados decidi', 0.22764617085214417
'pack nao', 0.22784611870138216
'datas', 0.22996265585687983
'via site Odisseias', 0.23237056653672636
'cuidado de verificar', 0.2564318794385174
'Simpatia no acolhimento', 0.01596275864979965
'apartamento muito agradavel', 0.01596275864979965
'Optimo para descansar', 0.12414879505059265
'Simpatia', 0.12534732762780282
'acolhimento', 0.12534732762780282
'apartamento', 0.12534732762780282
'agradavel', 0.12534732762780282
'cozinha e patio', 0.28746841028153164
'patio para petiscar', 0.28746841028153164
'Optimo', 0.33232220036314214
'descansar', 0.33232220036314214
'facil estacionamento', 0.33976117732046796
'Recomendo', 0.3855658647178386
'equipado', 0.42034297790575054
'cozinha', 0.42034297790575054
'petiscar', 0.42034297790575054
'almoco.Boas acessibilidades', 0.4467177871668099
'Piscina', 0.47053046418402145
'refrescar', 0.47053046418402145
'pequeno almoco.Boas acessibilidades', 0.4916000496181416
'Passamos', 0.2029714706799928
'preco', 0.3234005270331197
'razoavel', 0.34426181492902497
'Limpeza', 0.5630495216831152
'Acesso a wi.fi', 0.5997043976421617
'face', 0.6112516968292085
'Acesso', 0.6122781304210002
'wi.fi', 0.6122781304210002
'Limpeza razoavel', 0.6331140672195599
'Zona', 0.6431942811208099
'bonita', 0.6431942811208099
'Cozinha', 0.6646950065424366
'funcional', 0.6646950065424366
'disposicao', 0.6930981870029227
'resto', 0.7031051223346957
'confecionamos', 0.7031051223346957
'Alojamento', 0.7113756078631328
'ruidoso', 0.7113756078631328
'qualidade', 0.7183540432564687
'razoavel face', 0.7267018959663347
'Varias casas', 0.02235215878495046
'Varias', 0.12229125971027831
'calor que ajuda', 0.16333823125531258
'casas', 0.17878189525615976
'piscina fantastica', 0.22756345427865793
'partilham cozinha', 0.2767170467037833
'ajuda', 0.3261013256329346
'semana', 0.3568200533666425
'cozinha', 0.4134948298564376
'privado', 0.4134948298564376
'piscina', 0.43055564085338327
'fantastica', 0.43055564085338327
'calor', 0.43055564085338327
'mundo', 0.46351849497328923
'pequeno-almocos sao', 0.492565508509908
'pao e qualquer', 0.492565508509908
'Vale', 0.49654285697663225
'pena', 0.49654285697663225
'partilham', 0.5241688074772614
'pequeno-almocos', 0.5744672806444305
'procuravamos um sitio', 0.06366674905867695
'sitio calmo', 0.06366674905867695
'calmo para passar', 0.06366674905867695
'explicamos que procuravamos', 0.09613484110756756
'Ligamos', 0.17170175164400855
'explicamos', 0.1792393206749965
'proprietaria', 0.22374792621034448
'Explicamos que precisavamos', 0.2342270758248837
'procuravamos', 0.24465469009757113
'sitio', 0.24465469009757113
'calmo', 0.24465469009757113
'passar', 0.24465469009757113
'precisavamos de descansar', 0.28468206821574266
'proprietaria omitiu', 0.2971680067560127
'havia', 0.3214497041720666
'descansar', 0.41858697260951117
'Fizemos', 0.45217217429191997
'proprietaria e explicamos', 0.4892915725140758
'Lamentavel', 0.5083718123587544
'omitiu', 0.5119373406387087
'ferias em familia', 0.0371056572732552
'familia', 0.149905405948569
'agradavel', 0.2386710978348089
'ferias', 0.2386710978348089
'sao bastante simpaticas', 0.24685590141158925
'acessibilidades a Moura', 0.29662657617087895
'Aconselho', 0.3568200533666425
'Moura', 0.37298424001381364
'funcionarias sao', 0.37306711088575134
'simpaticas', 0.3798215915560938
'perguntando', 0.3798215915560938
'expectativas', 0.3798215915560938
'varios supermercados', 0.40689615193388323
'supermercados', 0.4715382012123803
'funcionarias', 0.5212518383364516
'sao', 0.5212518383364516
'acordo', 0.5212518383364516
'Sugiro', 0.5223302035298336
'casa', 0.5223302035298336
'Sugiro que seja', 0.5265028536993026
'agradavel', 0.12763326601094202
'piscina muito agradavel', 0.16273150324958596
'condicionado.A cozinha equipada', 0.1812749711504215
'essencial', 0.1875612323691812
'tinha o essencial', 0.23963736201893696
'sala bem decorados', 0.27520835357864865
'condicionado.A cozinha', 0.27520835357864865
'cozinha equipada', 0.27520835357864865
'manha era-nos fornecido', 0.28690170687191724
'era-nos fornecido pao', 0.28690170687191724
'fornecido pao fresco', 0.28690170687191724
'pequeno almoco', 0.36159401456008144
'frigorifico tinha', 0.36159401456008144
'manha era-nos', 0.36159401456008144
'era-nos fornecido', 0.36159401456008144
'fornecido pao', 0.36159401456008144
'pao fresco', 0.36159401456008144
'atendidos', 0.3732404642916418
'chegada', 0.3732404642916418
'alojamento', 0.3732404642916418
'Adorei', 0.15360297676248075
'cuidado e limpeza', 0.23735963191576565
'decoracao', 0.26174010618701427
'perfeito', 0.3059098535816367
'limpeza a simpatia', 0.32659693487761715
'Alentejo e maravilhoso', 0.3815334935670466
'espaco', 0.3866111356735812
'cuidado', 0.3866111356735812
'recebidos', 0.3866111356735812
'namorar e relaxar', 0.3895876207805221
'Pequeno almoco', 0.3929428999897786
'Pequeno almoco perfeito', 0.42129665133603705
'Alentejo', 0.457974324557479
'Pequeno', 0.4787017500722371
'limpeza', 0.49617691840927913
'simpatia', 0.49617691840927913
'descansar', 0.5294922477947906
'namorar', 0.5294922477947906
'relaxar', 0.5294922477947906
'localizacao', 0.5622904816700186
'Terra de gente', 0.01616454731719692
'gente muito simpatica', 0.020498618312934317
'Terra', 0.11223890577185842
'atenciosa', 0.11223890577185842
'Ficamos no estudio', 0.1251251508884462
'gente', 0.14172813879919163
'simpatica', 0.14172813879919163
'sitio', 0.16931180080706262
'encontrava a piscina', 0.21595120537187149
'apanhar sol', 0.21595120537187149
'acesso direto', 0.26137933293646215
'direto ao exterior', 0.26137933293646215
'Ficamos', 0.3051197162164527
'precisa', 0.3051197162164527
'voltar sem duvida', 0.34143573221756995
'manha era deixado', 0.3440194938282894
'deixado o pao', 0.3440194938282894
'pequeno almoco', 0.3440194938282894
'sitio muito limpo', 0.3473305692746807
'estudio', 0.36447983808950324
'aldeia de Pedrogao', 0.011227635881195111
'Pedrogao surge', 0.011227635881195111
'centro da aldeia', 0.027188018014810796
'surge este turismo', 0.027188018014810796
'turismo com mobiliario', 0.027188018014810796
'mobiliario rustico', 0.027188018014810796
'Pedrogao', 0.06824574635499175
'cozinha', 0.10687245135719645
'rustico e simples', 0.13597098933268578
'acesso a cozinha', 0.14834820268371518
'cozinha comunitaria', 0.14834820268371518
'centro', 0.16269110245994256
'aldeia', 0.16269110245994256
'surge', 0.16269110245994256
'turismo', 0.16269110245994256
'mobiliario', 0.16269110245994256
'rustico', 0.16269110245994256
'apartamentos completos', 0.1660481079805942
'simples', 0.18889492926166201
'casa bem aproveitada', 0.1938112612361693
'Estupendo', 0.06997357213356549
'Ideal par', 0.08364347851162059
'peq almoco', 0.1539412127363319
'Ideal', 0.18352721478873887
'Tranquilo', 0.20717186494652254
'acolhedor', 0.20717186494652254
'optimo para ficar', 0.26176225393615005
'saborear um cafe', 0.26176225393615005
'limpo', 0.3171947781126727
'peq', 0.3171947781126727
'cidades', 0.3171947781126727
'Adoramos', 0.31813151393529204
'espaco exxterior', 0.359016783205622
'ficar a conversa', 0.359016783205622
'agradavel', 0.4036310100959565
'optimo', 0.4036310100959565
'antar', 0.4036310100959565
'cafe', 0.4036310100959565
'almoco', 0.4205766817284309
'par', 0.4205766817284309
'pequeno almoco suficiente', 0.0073841342368489975
'almoco suficiente feito', 0.012248464648298705
'cozinha posterior fica', 0.016024769136910366
