Expressão, Frequência
'funcionarios muito prestativos', 0.011326071590296352
'paredes sao finas', 0.04535926764488476
'limpo', 0.06588837669267192
'nao ficaria novamente', 0.08634066234151201
'localizado', 0.09220612519689587
'prestativos', 0.09220612519689587
'Porem o estacionamento', 0.092410575532421
'estacionamento e pago', 0.092410575532421
'cafe da manha', 0.11760737401357556
'manha bem simples', 0.11760737401357556
'paredes sao', 0.11760737401357556
'sao finas', 0.11760737401357556
'ouvir o ronco', 0.11760737401357556
'ronco da pessoa', 0.11760737401357556
'hotel', 0.12145861573270843
'funcionarios', 0.12145861573270843
'ficaria novamente', 0.16242925982611942
'nao ficaria', 0.2039811334556561
'Porem', 0.26077330546993865
'pago', 0.26077330546993865
'Excelente localizacao', 0.012571559314626916
'confortavel e aconchegante', 0.01859446618045681
'Joao Carlos', 0.05699462036670261
'diferencial excepcional sao', 0.10360454189614123
'recepcao Sr. Joao', 0.10378909220852033
'recepcionista Mariana', 0.10378909220852033
'Excelente', 0.11142476118001256
'localizacao', 0.11142476118001256
'funciona', 0.11142476118001256
'aconchegante', 0.11142476118001256
'sao os funcionarios', 0.14005713113751553
'confortavel', 0.16383273847958243
'diferencial excepcional', 0.19613242932716538
'excepcional sao', 0.19613242932716538
'particular o chefe', 0.19613242932716538
'chefe de recepcao', 0.19613242932716538
'Joao', 0.23220979985467174
'Carlos', 0.23220979985467174
'Mariana', 0.23220979985467174
'funcionarios', 0.3033846052649951
'localizacao excepcional', 0.014114963311119349
'atencao superior', 0.020818845797234226
'Albergaria do Calvario', 0.05965557707292269
'Retornamos a Albergaria', 0.08138604644468307
'superior', 0.11797671014185607
'localizacao', 0.11797671014185607
'excepcional', 0.11797671014185607
'atendimento encontrado', 0.1539412127363319
'atencao', 0.17286683788205306
'ficamos muito felizes', 0.21489669178785997
'felizes especialmente', 0.21489669178785997
'Albergaria', 0.23727018095818292
'Calvario', 0.23727018095818292
'ajustada ao espaco', 0.26176225393615005
'pessoas atenciosas', 0.26176225393615005
'Retornamos', 0.3171947781126727
'encontrado', 0.3171947781126727
'decoracao muito ajustada', 0.359016783205622
'delicioso e personalizado', 0.359016783205622
'personalizado cafe', 0.359016783205622
'Albergaria localizada', 0.023471236051477468
'centro historico', 0.023471236051477468
'Sitio calmo', 0.12414879505059265
'Albergaria', 0.12534732762780282
'historico', 0.12534732762780282
'localizada', 0.18295540329921606
'muralhas', 0.18295540329921606
'centro', 0.18295540329921606
'Nao tem restaurante', 0.2843547520874094
'Sitio', 0.33232220036314214
'calmo', 0.33232220036314214
'repousante', 0.33232220036314214
'esplanada', 0.42034297790575054
'Staff muito atencioso', 0.4467177871668099
'Nao', 0.47053046418402145
'restaurante', 0.47053046418402145
'Staff', 0.5035854596652765
'simpatico', 0.5035854596652765
'simples mas confortaveis', 0.5039453005071032
'confortaveis', 0.5273163836963415
'verdadeira perola escondida', 0.011689461717703992
'perola escondida', 0.04217083247581976
'verdadeira perola', 0.06834898860856355
'escondida', 0.15997929750162662
'Hotel lindissimo', 0.18834272655710804
'verdadeira', 0.2529353176657158
'perola', 0.2529353176657158
'Hotel', 0.3981104434993784
'lindissimo', 0.3981104434993784
'ostensivo', 0.3981104434993784
'Evora', 0.418160671426422
'decorado e confortavel', 0.449009234381661
'opcao em Evora', 0.45705952111778714
'confortavel', 0.49074871596740627
'Simpatia dos funcionarios', 0.49168836093307916
'Pequeno', 0.5414897055629403
'delicioso', 0.5414897055629403
'Localizacao imbativel', 0.5543022737705386
'Simpatia', 0.5741242795192337
'funcionarios', 0.5741242795192337
'Albergaria linda', 0.014114963311119349
'excelente localizacao', 0.014114963311119349
'Sitio calmo', 0.11186783262129249
'Albergaria', 0.11797671014185607
'linda', 0.11797671014185607
'cuidada', 0.11797671014185607
'excelente', 0.11797671014185607
'localizacao', 0.11797671014185607
'almoco la fora', 0.1539412127363319
'ambiente acolhedor', 0.1946260830057487
'pudemos usufruir', 0.21489669178785997
'usufruir do pequeno', 0.21489669178785997
'pequeno almoco', 0.21489669178785997
'Staff muito atencioso', 0.26176225393615005
'Sitio', 0.3171947781126727
'calmo', 0.3171947781126727
'fora', 0.3171947781126727
'Staff', 0.4036310100959565
'simpaticos', 0.4036310100959565
'ambiente', 0.4036310100959565
'melhor cama', 0.028311169073527473
'dormi', 0.12751899391418395
'cama de hotel', 0.13417905224691284
'hotel excelente', 0.15088368479991193
'limpo e organizado', 0.15952371242994764
'melhor', 0.16592683345932552
'cama', 0.16592683345932552
'centro de Evora', 0.1676223916921869
'excelente', 0.18033922526188917
'hotel', 0.1817442406445967
'atendimento excelente', 0.24875286038508115
'Evora', 0.2861733041684385
'organizado', 0.3366993541331625
'Localizacao do hotel', 0.3498808375387239
'auxiliar com informacoes', 0.35607702096781657
'reservas de restaurante', 0.35607702096781657
'restaurante etc', 0.35607702096781657
'limpo', 0.40860467401769
'Pedimos um bolo', 0.42317541609599985
'Localizacao', 0.4251412730085565
'Linda casa tradicional', 0.006299438151953885
'Linda casa', 0.029213650339032747
'casa tradicional', 0.042876078089465926
'tradicional com patio', 0.042876078089465926
'patio onde podemos', 0.042876078089465926
'podemos almocar', 0.042876078089465926
'almocar no restaurante', 0.042876078089465926
'Linda', 0.13998745415943906
'restaurante do hotel', 0.17562133425709067
'hotel', 0.1957654741184668
'casa', 0.20276415113594323
'tradicional', 0.20276415113594323
'patio', 0.20276415113594323
'podemos', 0.20276415113594323
'almocar', 0.20276415113594323
'restaurante', 0.20276415113594323
'Daniela a recepcionista', 0.20393382496543844
'recepcionista muito amavel', 0.20393382496543844
'travesseiros maravilhosos', 0.3407642666793462
'Daniela', 0.3611545556571034
'cama confortavel', 0.016017431935236134
'hotel e bonito', 0.04971650679583038
'tambem bolos maravilhosos', 0.07194980248143984
'bonito', 0.12555842634949407
'decorado', 0.12555842634949407
'cama', 0.12555842634949407
'confortavel', 0.12555842634949407
'equipado', 0.12555842634949407
'amplo', 0.12555842634949407
'produtos caseiros', 0.14777963918191972
'sucos da fruta', 0.14777963918191972
'bolos maravilhosos', 0.14777963918191972
'cafe da manha', 0.17608229369793552
'manha com produtos', 0.17608229369793552
'menu de ovos', 0.17608229369793552
'ovos e panquecas', 0.17608229369793552
'panquecas e tambem', 0.17608229369793552
'tambem bolos', 0.17608229369793552
'hotel', 0.18860479084891688
'fruta mesmo', 0.233961046746432
'hotel e sensacional', 0.021949604474560257
'atracoes da cidade', 0.06074844771587322
'sensacional', 0.1284994353872174
'cidade', 0.13584486639784718
'ate o cordial', 0.16157376226554104
'atendimento por e-mail', 0.16157376226554104
'necessidades dos hospedes', 0.16157376226554104
'hotel', 0.1671460044549361
'atracoes', 0.19937187016094635
'mandam um guia', 0.20293258141722792
'cordial atendimento', 0.20293258141722792
'equipe gentil', 0.20293258141722792
'gentil e afetuosa', 0.20293258141722792
'afetuosa pronta', 0.20293258141722792
'pronta para atender', 0.20293258141722792
'atender as necessidades', 0.20293258141722792
'Cafe da manha', 0.2743525442273576
'manha incrivel', 0.2743525442273576
'reserva', 0.3386638164007804
'ate', 0.3386638164007804
'Espanha e Italia', 0.0033973645541933288
'ficaram sem graca', 0.019573549389534015
'unico problema', 0.024186276001401778
'mesmo otimos', 0.030508978962111157
'Portugal', 0.05818815642537682
'Espanha', 0.05818815642537682
'Italia', 0.05818815642537682
'nao', 0.06060141642284251
'mesmo tempo', 0.0829325048471296
'hotel', 0.08501117947559711
'areas comuns serem', 0.08672208229412658
