Expressão, Frequência
'Mesmo', 0.11393157663316957
'Super limpo', 0.1374271115864879
'limpo e acolhedor', 0.1374271115864879
'pequeno almoco divinal', 0.16204194714441483
'profissionalismo do Paulo', 0.16207214853933694
'almoco divinal', 0.2355800564875076
'doces caseiros', 0.2355800564875076
'simplesmente maravilhoso', 0.2450214745170727
'Paulo', 0.2883298432531094
'simpatia e profissionalismo', 0.30544220976005976
'pequeno almoco', 0.30544220976005976
'iguarias feitas', 0.30544220976005976
'Super', 0.3087097006743654
'acolhedor', 0.3087097006743654
'Aconselho vivamente', 0.33374096660131636
'sentimos em casa', 0.3703790783559562
'limpo', 0.3913799434820737
'funcionaria', 0.3941685146518469
'divinal', 0.3941685146518469
'caseiros', 0.3941685146518469
'casa tipica', 0.007694764268771799
'gosto e originalidade', 0.007694764268771799
'decorada com pormenores', 0.009170035646525269
'pormenores cheios', 0.009170035646525269
'localizacao super central', 0.02336118028240088
'Pequeno almoco Excelente', 0.025501875648470094
'sobretudo do Paulo', 0.03866760193778936
'Gin de marmelo', 0.03866760193778936
'licor de Amora', 0.044879114265108835
'Amora caseiro', 0.044879114265108835
'caseiro e Gin', 0.044879114265108835
'amabilidade dos anfitrioes', 0.06633819143484115
'almoco Excelente', 0.07225467840107308
'localizacao super', 0.07732558459288891
'super central', 0.07732558459288891
'enorme simpatia', 0.07732558459288891
'simpatia e amabilidade', 0.07732558459288891
'tempo e atencao', 0.07732558459288891
'serviu um belissimo', 0.07732558459288891
'belissimo licor', 0.07732558459288891
'centro historico', 0.03465229800090378
'comodidade imaginavel', 0.03465229800090378
'espaco remodelado', 0.0565406034156422
'remodelado no centro', 0.0565406034156422
'historico', 0.1447773057422032
'imaginavel', 0.1447773057422032
'cidade de Beja', 0.2036028048110086
'Acolhimento', 0.20717186494652254
'estrelas', 0.20717186494652254
'espaco', 0.23133275159292982
'remodelado', 0.23133275159292982
'centro', 0.23133275159292982
'comodidade', 0.23133275159292982
'simpatia e disponibilidade', 0.23338172234549467
'Beja', 0.28024437468318186
'disponibilidade', 0.3702539456099092
'simpatia', 0.5110573480904945
'Voltarei', 0.5121371841744414
'sao todos diferentes', 0.5732105463588063
'conta uma historia', 0.5732105463588063
