Expressão, Frequência
'Recepcionistas muito simpoticos', 0.07638424180049441
'decorado', 0.13940739794461798
'tematicos', 0.13940739794461798
'Recepcionistas', 0.19709862939882805
'vao atribuir', 0.2025517009154537
'roupa e bagagem', 0.2025517009154537
'Hotel', 0.27828296442158257
'chegada oferecem-nos', 0.2801738130301381
'oferecem-nos um spray', 0.2801738130301381
'spray para desinfetarmos', 0.2801738130301381
'Pequeno almoco', 0.3385968865276981
'entregam uma pinca', 0.3385968865276981
'fiambre e queijo', 0.3385968865276981
'queijo empratados', 0.3385968865276981
'atribuir', 0.3600417274755747
'simpoticos', 0.3600417274755747
'prestaveis', 0.3600417274755747
'bagagem', 0.3600417274755747
'sao divinais', 0.4411321554157554
'Pequeno', 0.4504511838620623
'contacto ate', 0.027581485432184485
'ate ao check-out', 0.027581485432184485
'simpaticas', 0.11142476118001256
'contacto', 0.16383273847958243
'ate', 0.16383273847958243
'check-out', 0.16383273847958243
'adultos', 0.26303348124903125
'espaco para acolher', 0.3295258815075752
'acolher um familia', 0.3295258815075752
'apontar', 0.3881970960906714
'pequeno-almoco', 0.4049347717850166
'relacao', 0.49784754196738834
'limpos', 0.49784754196738834
'espaco', 0.49784754196738834
'acolher', 0.49784754196738834
'familia', 0.49784754196738834
'Pura e simplesmente', 0.02387479645403491
'simplesmente uma vergonha', 0.02867382683198709
'atentado a seguranca', 0.05109150833571214
'nao', 0.10589732000770706
'sao', 0.12119314896794535
'sao nao cabemos', 0.1282279309544157
'Pura', 0.13966540368947417
'seguranca', 0.1455707826632947
'sao cubiculos', 0.15085902372741924
'simplesmente', 0.16695675075413566
'vergonha', 0.16695675075413566
'atentado', 0.16695675075413566
'salgadicos e humidades', 0.17365972745419125
'sao nao', 0.1820447722707599
'paredes cheias', 0.2025416088036017
'cheias de salgadicos', 0.2025416088036017
'sao interiores', 0.2546520521250787
'saida', 0.26451590027866706
'nao cabemos', 0.27109946965159565
'cabina de duche', 0.293782382634032
'Hotel pitoresco', 0.009952889074761483
'funcionarios simpaticos', 0.013784437454882689
'pequeno-almoco e funcionarios', 0.01911893411113409
'interior nao sao', 0.06310785107238454
'Hotel', 0.09927137196013912
'pitoresco', 0.09927137196013912
