Expressão, Frequência
'escola', 0.15831692877998726
'convento', 0.29736558256021506
'escola primaria dao', 0.0042542192213185686
'primaria dao vida', 0.0042542192213185686
'alem da religiao', 0.015380821171891606
'escola primaria', 0.02570861714399338
'primaria dao', 0.02570861714399338
'dao vida', 0.02570861714399338
'religiao', 0.09568045026443411
'referencia', 0.09568045026443411
'historico', 0.15831692877998726
'alem', 0.15831692877998726
'infantario', 0.15831692877998726
'escola', 0.15831692877998726
'primaria', 0.15831692877998726
'dao', 0.15831692877998726
'vida', 0.15831692877998726
