Expressão, Frequência
'Igreja Diferente', 0.012602360123953448
'Diferente', 0.08596317751626563
'Igreja', 0.1447773057422032
'Observada do exterior', 0.011154056927717123
'notamos a diferenca', 0.011154056927717123
'branca,integrada no chamadogotico-alentejano', 0.011154056927717123
'exterior logo notamos', 0.01552184797949213
'visita obrigatoria.recolher conteudo', 0.03520310942691324
'extraordinaria Arvore', 0.0691822632239815
'Arvore de Jesse.E', 0.0691822632239815
'antigas de Beja', 0.0691822632239815
'Observada', 0.08922538916412363
'diferenca', 0.08922538916412363
'chamadogotico-alentejano', 0.08922538916412363
'obrigatoria.recolher conteudo', 0.09108482621177338
'interior verificamos', 0.12124452117740256
'verificamos a existencia', 0.12124452117740256
'existencia do estilo', 0.12124452117740256
'estilo barroco', 0.12124452117740256
'igrejas mais antigas', 0.12124452117740256
'visita obrigatoria.recolher', 0.12124452117740256
'exterior', 0.12363091320521931
'notamos', 0.12363091320521931
'torre do relogio', 0.04940384002065631
'relogio', 0.15831692877998726
'torre', 0.29736558256021506
'Igreja muito bonita', 0.015380821171891606
'atracao interior', 0.015380821171891606
'presenteia com belas', 0.02570861714399338
'belas colunas', 0.02570861714399338
'colunas na frente', 0.02570861714399338
'torre altiva', 0.02570861714399338
'Igreja', 0.09568045026443411
'nao', 0.09568045026443411
'interior', 0.09568045026443411
'sinos', 0.09568045026443411
'bonita', 0.15831692877998726
'atracao', 0.15831692877998726
'presenteia', 0.15831692877998726
'belas', 0.15831692877998726
'colunas', 0.15831692877998726
'frente', 0.15831692877998726
'torre', 0.15831692877998726
'altiva', 0.15831692877998726
'relogio', 0.15831692877998726
'Magnifico conjunto', 0.04940384002065631
'azulejaria em recuperacao', 0.04940384002065631
'conjunto de azulejaria', 0.09700399286574239
'Magnifico', 0.15831692877998726
'recuperacao', 0.15831692877998726
'conjunto', 0.29736558256021506
'azulejaria', 0.29736558256021506
'Matrix de Beja', 0.004925103769790319
'Igreja Matrix', 0.008293207122436794
'edificio contiguo', 0.02570861714399338
'contiguo com paineis', 0.02570861714399338
'paineis de azulejos', 0.02570861714399338
'azulejos muito bonitos', 0.02570861714399338
'Beja', 0.057012387690331526
'Matrix', 0.08596317751626563
'Igreja', 0.09568045026443411
'restauro', 0.09568045026443411
'edificio', 0.15831692877998726
'contiguo', 0.15831692877998726
'paineis', 0.15831692877998726
'azulejos', 0.15831692877998726
'bonitos', 0.15831692877998726
