Expressão, Frequência
'dourada e magnifico', 0.013784437454882689
'Paco Episcopal encontra-se', 0.01791575771225251
'antigo Paco Episcopal', 0.017915757712252515
'altar de talha', 0.01911893411113409
'talha dourada', 0.01911893411113409
'Arco dos Prazeres', 0.04429967756434859
'Paco Episcopal', 0.04429967756434859
'Encostada ao Arco', 0.06046081413972518
'antigo Paco', 0.07896489415788477
'Episcopal encontra-se', 0.07896489415788477
'magnifico', 0.09927137196013912
'cuidada e merece', 0.1090934922889914
'altar', 0.13696809108329627
'talha', 0.13696809108329627
'dourada', 0.13696809108329627
'encontra-se bem cuidada', 0.1445099069107937
'Tente visitar', 0.18970645222564492
'Arco', 0.2059622894072478
'Prazeres', 0.2059622894072478
'Paco', 0.2059622894072478
'Linda ermida', 0.04940384002065631
'Linda', 0.15831692877998726
'preservada', 0.15831692877998726
'ermida', 0.29736558256021506
'beleza', 0.11142476118001256
'visita a Beja', 0.13624076804587806
'levando em conta', 0.14005713113751553
'pequeno', 0.16383273847958243
'Beja', 0.24084650495983298
'preservado', 0.3033846052649951
'levando', 0.3033846052649951
'antiguidade', 0.3033846052649951
'nao perder', 0.3295258815075752
'perder numa visita', 0.3295258815075752
'conta', 0.4049347717850166
'nao', 0.49784754196738834
'perder', 0.49784754196738834
'visita', 0.49784754196738834
'pequena ermida', 0.09700399286574239
'segredo', 0.15831692877998726
'pequena', 0.29736558256021506
'ermida', 0.29736558256021506
'Magnifico conjunto', 0.07796891081290885
'pequeno segredo', 0.07796891081290885
'conjunto de talha', 0.1495930091794576
'talha dourada', 0.1495930091794576
'dourada que esconde', 0.1495930091794576
'esconde um pequeno', 0.1495930091794576
'Magnifico', 0.2005079697193566
'segredo', 0.2005079697193566
'conjunto', 0.36073110501666333
'talha', 0.36073110501666333
'dourada', 0.36073110501666333
'esconde', 0.36073110501666333
'pequeno', 0.36073110501666333
'Excelente explicacao', 0.4456055016437946
'encarregue deste tesouro', 0.4456055016437946
'Excelente', 0.46553351027698087
'tesouro', 0.46553351027698087
'explicacao', 0.6621399683957523
'encarregue', 0.6621399683957523
