Expressão, Frequência
'Talha dourada magnifica', 0.008321268142839145
'Talha dourada', 0.04940384002065631
'dourada magnifica', 0.04940384002065631
'Talha', 0.15831692877998726
'magnifica', 0.15831692877998726
'dourada', 0.29736558256021506
'ninguem preve', 0.02541909697430123
'fora', 0.12363091320521931
'ninguem', 0.12363091320521931
'Nao tem muitas', 0.18075564686791562
'artistico e historico', 0.18075564686791562
'elevado interesse artistico', 0.1829003496708144
'preve', 0.2005079697193566
'encontrar', 0.2005079697193566
'sao de elevado', 0.2766850298235749
'elevado interesse', 0.2766850298235749
'interesse artistico', 0.2766850298235749
'Nao', 0.32883716426354986
'historico', 0.32883716426354986
'muitas', 0.46553351027698087
'arte', 0.46553351027698087
'sao', 0.46553351027698087
'elevado', 0.46553351027698087
'interesse', 0.46553351027698087
'artistico', 0.46553351027698087
'Merece uma visita', 0.02570861714399338
'Merece', 0.15831692877998726
'visita', 0.15831692877998726
'altar riquissimo', 0.012240009979360944
'alem dos vitrais', 0.012240009979360944
'excelente som', 0.012240009979360944
'cuidada', 0.06839635777587465
'riquissimo', 0.09017440044927587
'alem', 0.09017440044927587
'som', 0.09017440044927587
'altar', 0.13409574860218185
'vitrais', 0.13409574860218185
'orgao', 0.13409574860218185
'excelente', 0.13409574860218185
'Bonita igreja', 0.04940384002065631
'Bonita', 0.15831692877998726
'castelo', 0.15831692877998726
'igreja', 0.29736558256021506
'azulejos azuis intercalados', 0.012164019732225138
'paredes esculpidas', 0.03107735477427921
'castelo esta igreja', 0.050888965170882816
'belo interior', 0.050888965170882816
'azulejos azuis', 0.050888965170882816
'azuis intercalados', 0.050888965170882816
'intercalados com paredes', 0.050888965170882816
'Nao', 0.13696809108329627
'esculpidas', 0.13696809108329627
'Muitas estatuas', 0.21339268578732606
'estatuas de santos', 0.21339268578732606
'castelo', 0.2200560909321288
'igreja', 0.2200560909321288
'belo', 0.2200560909321288
'interior', 0.2200560909321288
'azulejos', 0.2200560909321288
'azuis', 0.2200560909321288
'intercalados', 0.2200560909321288
'paredes', 0.2200560909321288
'Voce tambem', 0.35487136790899465
