Expressão, Frequência
'Pequena perola', 0.02570861714399338
'Pequena', 0.15831692877998726
'perola', 0.15831692877998726
'valor historico', 0.015099935621315529
'igreja de valor', 0.02249651976012989
'historico', 0.10028582371075691
'Nao e facil', 0.11755105063023073
'pois vale', 0.11755105063023073
'vale a pena', 0.11755105063023073
'conhecem', 0.14832923246533666
'igreja', 0.14832923246533666
'valor', 0.14832923246533666
'facil visitar', 0.165573765898185
'Nao', 0.2790829227183407
'tentar', 0.2790829227183407
'pois', 0.2790829227183407
'pena', 0.2790829227183407
'facil', 0.37689977775222827
'visitar', 0.37689977775222827
'vale', 0.37689977775222827
