Expressão, Frequência
'Museu', 0.04491197687864554
'vale uma visita', 0.029550802174274606
'museu', 0.14079967931199863
'visita', 0.14079967931199863
'vale', 0.2038542769622493
'historia', 0.2606590950982627
'Conta', 0.36270881646612724
'epoca', 0.36270881646612724
'muita historia', 0.4168851394272831
'rainha', 0.47069880880967624
'muita', 0.5643894539005718
'historia da rainha', 0.5861707207485735
'Simples mas bonita', 0.02570861714399338
'Simples', 0.15831692877998726
'bonita', 0.15831692877998726
'centro da cidade', 0.0934346755383478
'Teatro', 0.10141226884569679
'Simples', 0.19677146788549632
'cidade', 0.2200560909321288
'centro', 0.38831292435681075
'praca', 0.38831292435681075
'bonita', 0.4949246952252326
'Vale', 0.5880798524606783
'pena', 0.7625957055371981
'passar', 0.7625957055371981
'Vale a pena', 0.8131286944405928
'pena passar', 1.3897843987848642
'rainha', 0.15831692877998726
'figuras de Beja', 0.026233073037508336
'cidade importante', 0.04940384002065631
'Beja', 0.08596317751626563
'principais figuras', 0.09700399286574239
'aproveitou o reinado', 0.09700399286574239
'reinado do irmao', 0.09700399286574239
'irmao para tornar', 0.09700399286574239
'tornar a cidade', 0.09700399286574239
'importante', 0.15831692877998726
'principais', 0.29736558256021506
'figuras', 0.29736558256021506
'aproveitou', 0.29736558256021506
'reinado', 0.29736558256021506
'irmao', 0.29736558256021506
'tornar', 0.29736558256021506
'cidade', 0.29736558256021506
'nomeado apos', 0.04940384002065631
'rainha o museu', 0.09700399286574239
'museu e nomeado', 0.09700399286574239
'apos', 0.15831692877998726
'rainha', 0.29736558256021506
'museu', 0.29736558256021506
'nomeado', 0.29736558256021506
'museu fantastico', 0.08625646081118953
'estatua tao', 0.10226924766946466
'estatua', 0.13592300138037613
'fantastico', 0.1586129547985121
'razao', 0.1586129547985121
'classifiquei a estatua', 0.16391045015577183
'entrada', 0.2275323537211876
'classifiquei', 0.2275323537211876
'tao', 0.2275323537211876
'entrada do museu', 0.24648214171697289
'museu', 0.25031715304078705
'banheiros logo abaixo', 0.3435750558226363
'estacionamento', 0.5056847382863404
'banheiros', 0.5056847382863404
'abaixo', 0.5056847382863404
'praca Mas veja', 0.5580227677116555
'abaixo da estatua', 0.5740942525976366
'vista', 0.5984654173116022
'praca', 0.5984654173116022
'veja', 0.5984654173116022
