Expressao, Frequencia
'Museu', 0.04491197687864554
'historia da cidade', 0.23338172234549467
'cidade', 0.3702539456099092
'merecia uma melhora', 0.38599679376725615
'visual externo', 0.38599679376725615
'opiniao', 0.4613789858464135
'merecia', 0.4613789858464135
'externo', 0.4613789858464135
'sobra de duvidas', 0.500279879713408
'excelente', 0.5110573480904945
'conta', 0.5110573480904945
'historia', 0.5110573480904945
'duvidas', 0.5121371841744414
'melhora no visual', 0.5732105463588063
'melhora', 0.6036200563782421
'visual', 0.6036200563782421
'vale', 0.6511101154454433
'visita', 0.6511101154454433
'sobra', 0.6511101154454433
'vale uma visita', 0.7359434914074432
'visita sem sobra', 0.7359434914074432
'Alentejo', 0.08596317751626563
'Mariana Alcoforado', 0.012602360123953448
'especialmente da Mariana', 0.023458380875189744
'Historia muito interessante', 0.02570861714399338
'Alcoforado', 0.08596317751626563
'Mariana', 0.1447773057422032
'Historia', 0.15831692877998726
'interessante', 0.15831692877998726
'especialmente', 0.15831692877998726
'Domingo nao pagamos', 0.015042304599106411
'nao pagamos entrada', 0.016559150827736194
'Domingo nao', 0.04498862876540802
'pagamos entrada', 0.04940384002065631
'nao pagamos', 0.09700399286574239
'Domingo', 0.1447773057422032
'entrada', 0.15831692877998726
'nao', 0.29736558256021506
'pagamos', 0.29736558256021506
'carece de actualizacao', 0.04940384002065631
'duvida que carece', 0.09700399286574239
'actualizacao', 0.15831692877998726
'duvida', 0.29736558256021506
'carece', 0.29736558256021506
'obrigatorio', 0.15831692877998726
'historicos da cidade', 0.03107735477427921
'locais mais bonitos', 0.050888965170882816
'bonitos e historicos', 0.050888965170882816
'cidade', 0.13696809108329627
'envolvente interessante', 0.21339268578732606
'zona historica', 0.21339268578732606
'locais', 0.2200560909321288
'bonitos', 0.2200560909321288
'historicos', 0.2200560909321288
'interessante', 0.3553358554145339
'historica', 0.3553358554145339
'Ideal', 0.44538603402402266
'envolvente', 0.4949246952252326
'zona', 0.4949246952252326
'passeio', 0.5880798524606783
'VISITAR APESAR', 0.02140921543860024
'APESAR DA PESSIMA', 0.02140921543860024
'PESSIMA ORGANIZACAO', 0.02140921543860024
'INFORMACAO', 0.08596317751626563
'VISITAR', 0.1447773057422032
'APESAR', 0.1447773057422032
'PESSIMA', 0.1447773057422032
'ORGANIZACAO', 0.1447773057422032
'espolio muito consideravel', 0.00899321792126428
'entanto a organizacao', 0.00899321792126428
'informacao e enorme', 0.00899321792126428
'consideravel', 0.0771485953923296
'organizacao', 0.0771485953923296
'enorme', 0.0771485953923296
'espolio', 0.1155310835876123
'entanto', 0.1155310835876123
'iluminacao', 0.1155310835876123
'informacao', 0.1155310835876123
'informacao.Poderiam explorar melhor', 0.0042542192213185686
'mostrar,mas nao', 0.02570861714399338
'encontra-se tanta desordem', 0.02570861714399338
'informacao.Poderiam explorar', 0.02570861714399338
'explorar melhor', 0.02570861714399338
'melhor a historia', 0.02570861714399338
'historia da cidade.Fecha', 0.02570861714399338
'cidade.Fecha para almoco,confira', 0.02570861714399338
'almoco,confira o horario', 0.02570861714399338
'visitar', 0.09568045026443411
'mostrar,mas', 0.15831692877998726
'nao', 0.15831692877998726
'encontra-se', 0.15831692877998726
'desordem', 0.15831692877998726
'informacao.Poderiam', 0.15831692877998726
'explorar', 0.15831692877998726
'melhor', 0.15831692877998726
'historia', 0.15831692877998726
'cidade.Fecha', 0.15831692877998726
'almoco,confira', 0.15831692877998726
'Conteudo inestimavel', 0.04940384002065631
'melhor apresentacao', 0.04940384002065631
'inestimavel a precisar', 0.09700399286574239
'precisar de melhor', 0.09700399286574239
'Conteudo', 0.15831692877998726
'apresentacao', 0.15831692877998726
'inestimavel', 0.29736558256021506
'precisar', 0.29736558256021506
'melhor', 0.29736558256021506
'mesmo valor', 0.03336500724899798
'riqueza do patrimonio', 0.05450846948732624
'patrimonio que existe', 0.05450846948732624
'espaco precisava', 0.05450846948732624
'intervencao compativel', 0.05450846948732624
'museu e elevadissima', 0.1350070481321393
'elevadissima', 0.14201378898212372
'valor', 0.14201378898212372
'existe neste museu', 0.2205484919931841
'museu', 0.22117146042569363
'riqueza', 0.22735628163218505
'patrimonio', 0.22735628163218505
'existe', 0.22735628163218505
'espaco', 0.22735628163218505
'precisava', 0.22735628163218505
'intervencao', 0.22735628163218505
'compativel', 0.22735628163218505
'mesmo', 0.22735628163218505
'moderno museu', 0.2879548483076406
'mero deposito', 0.3431180199031738
'Obrigatorio', 0.04491197687864554
'Beja este museu', 0.029261640065183937
'visitar Beja', 0.03613063498435887
'melhores edificios', 0.0727077595331169
'Beja', 0.10920014290647523
'visitar', 0.15966432058400762
'edificios a visitar', 0.18748651787962148
'museu', 0.2603452569832025
'melhores', 0.2603452569832025
'edificios', 0.2603452569832025
'interior', 0.4074537787808157
'absolutamente fantastico', 0.4337992501472094
'fica abismado', 0.47168072269827255
'abismado', 0.5004584409057034
'absolutamente', 0.5500475366013338
'fantastico', 0.5500475366013338
'conhece fica abismado', 0.571167492459588
'nao', 0.6404223906996382
'conhece', 0.6404223906996382
'fica', 0.6404223906996382
'nao conhece', 0.695319942938623
'Imperdivel', 0.04491197687864554
'Historia', 0.04491197687864554
'proxima de Beja', 0.010894784757027324
'Permite conhecer', 0.02155007937248604
'regiao proxima', 0.03186031252185994
'conhecer a historia', 0.03707337658626208
'Mariana Almoforado', 0.04620975763775149
'historia de Mariana', 0.05106261417973937
'Beja', 0.061333554903543586
'historia', 0.10172040962391128
'Permite', 0.12005345163377214
'Incluindo tambem', 0.15843936916307186
'conhecer', 0.17571731612679403
'regiao', 0.17571731612679403
'proxima', 0.17571731612679403
'Almoforado', 0.1849603183624796
'Mariana', 0.23880112048688662
'Incluindo', 0.32150010055562234
'tambem', 0.42541096826386726
'galeria', 0.42541096826386726
'Lindo', 0.06588837669267192
'Obrigatorio', 0.26303348124903125
'Azulejos', 0.4949246952252326
'janela', 0.68796622281612
'valem', 0.68796622281612
'janela valem', 0.8986050855370177
'Imperdivel', 0.06588837669267192
'Janela de Mariana', 0.16193331521250073
'historia mais romantica', 0.17756077014849755
'romantica e bonita', 0.17756077014849755
'bonita da cidade', 0.17756077014849755
'Lindo', 0.26303348124903125
'Mariana', 0.2815891253011357
'historia', 0.38831292435681075
'romantica', 0.38831292435681075
'bonita', 0.38831292435681075
'cidade', 0.38831292435681075
'Janela', 0.4949246952252326
'cartas', 0.4949246952252326
'azulejos', 0.4949246952252326
'MUSEU LINDO', 0.012602360123953448
'LINDO E HISTORICO', 0.012602360123953448
'MUSEU', 0.08596317751626563
'HISTORICO', 0.08596317751626563
'LINDO', 0.1447773057422032
'Antigo convento', 0.013945786628718827
'sobretudo durante', 0.019195383984643263
'ocupacao romana', 0.019195383984643263
'conhecer a cidade', 0.02647267473940104
'durante a ocupacao', 0.02647267473940104
'historias excelentes', 0.06341199369609814
'Antigo', 0.11727734907338086
'convento', 0.11727734907338086
'regiao', 0.11727734907338086
'sobretudo', 0.11727734907338086
'romana', 0.11727734907338086
'excelentes para conhecer', 0.13221714591235503
'merece ser apreciado', 0.14422120608705913
'historias', 0.16059248391596775
'conhecer', 0.16059248391596775
'cidade', 0.16059248391596775
'durante', 0.16059248391596775
'ocupacao', 0.16059248391596775
'riqueza que merece', 0.18957370212977243
'Espolio', 0.3157372066547484
'Imperdivel', 0.04491197687864554
'museu unico', 0.00899321792126428
'espolio que guarda', 0.00899321792126428
'povo num museu', 0.013527995261974615
'cidade', 0.0771485953923296
'unico', 0.0771485953923296
'guarda', 0.0771485953923296
'identidade', 0.1155310835876123
'regiao', 0.1155310835876123
'povo', 0.1155310835876123
'museu', 0.1155310835876123
'historia', 0.1155310835876123
'espolio', 0.1155310835876123
'Lindo', 0.04491197687864554
'museu e lindo', 0.04940384002065631
'lindo', 0.15831692877998726
'museu', 0.29736558256021506
'Antigo convento', 0.02185148615479553
'historia e encantadora', 0.14133480867817905
'Antigo', 0.14623340726105694
'convento', 0.14623340726105694
'encantadora', 0.14623340726105694
'historia', 0.22539877958006907
'detras da arquitetura', 0.23717973302929607
'funcionarios terao', 0.3590259390453561
'gosto em guia-lo', 0.3590259390453561
'guia-lo e contar', 0.3590259390453561
'esconde por detras', 0.3590259390453561
'arquitetura', 0.37298875481161287
'funcionarios', 0.5139833378573802
'terao', 0.5139833378573802
'gosto', 0.5139833378573802
'guia-lo', 0.5139833378573802
'contar', 0.5139833378573802
'esconde', 0.5139833378573802
'detras', 0.5139833378573802
'contar a historia', 0.5474692908852603
'Excelente visita guiada', 0.01655915082773619
'Excelente visita', 0.04940384002065631
'ocupacao romana', 0.04940384002065631
'visita guiada', 0.09700399286574239
'guiada sobre ocupacao', 0.09700399286574239
'Excelente', 0.15831692877998726
'romana', 0.15831692877998726
'visita', 0.29736558256021506
'guiada', 0.29736558256021506
'ocupacao', 0.29736558256021506
'evento Beja romana', 0.007443691698734031
'Beja romana podemos', 0.007443691698734031
'podemos usufruir duma', 0.013142781741659969
'usufruir duma visita', 0.013142781741659969
'duma visita guiada', 0.013142781741659969
'romana podemos usufruir', 0.017270166870248634
'evento Beja', 0.023647367788951504
'Beja romana', 0.030487784019208663
'guiada ao museu', 0.03272175050108524
'focada essencialmente', 0.03272175050108524
'ambito do evento', 0.05349179095838534
'podemos usufruir', 0.05349179095838534
'usufruir duma', 0.05349179095838534
'duma visita', 0.05349179095838534
'visita guiada', 0.05349179095838534
'romana podemos', 0.06955180192280984
'ocupacao romana', 0.06955180192280984
'Beja', 0.1025190187083713
'museu', 0.1406129156271642
'focada', 0.1406129156271642
'beleza inconfundivel', 0.04940384002065631
'riqueza historica', 0.09700399286574239
'historica e beleza', 0.09700399286574239
'inconfundivel', 0.15831692877998726
'riqueza', 0.29736558256021506
'historica', 0.29736558256021506
'beleza', 0.29736558256021506
'historica deste Convento', 0.026233073037508336
'Entramos por curiosidade', 0.04940384002065631
'Convento', 0.08596317751626563
'curiosidade e ficamos', 0.09700399286574239
'ficamos deslumbrados', 0.09700399286574239
'riqueza historica', 0.09700399286574239
'Entramos', 0.15831692877998726
'curiosidade', 0.29736558256021506
'ficamos', 0.29736558256021506
'deslumbrados', 0.29736558256021506
'riqueza', 0.29736558256021506
'historica', 0.29736558256021506
'Iremos certamente voltar', 0.02570861714399338
'Iremos', 0.15831692877998726
'voltar', 0.15831692877998726
'Visita surprendente', 0.02570861714399338
'Visita', 0.15831692877998726
'surprendente', 0.15831692877998726
'vou tentar voltar', 0.01655915082773619
'fiquei francamente surpreendido', 0.016559150827736194
'conhecia este Museu', 0.04498862876540802
'Museu e fiquei', 0.04498862876540802
'Nao conhecia', 0.04940384002065631
'francamente surpreendido', 0.04940384002065631
'vou tentar', 0.04940384002065631
'conhecer esta preciosidade', 0.04940384002065631
'fiquei francamente', 0.09700399286574239
'tentar voltar', 0.09700399286574239
'voltar com visita', 0.09700399286574239
'visita guiada', 0.09700399286574239
