Expressão, Frequência
'Monte Alentejano fantastico', 0.0011808247803430834
'Monte Alentejano', 0.009793397807106257
'Alentejano fantastico', 0.009793397807106257
'silencioso', 0.06997357213356549
'Alentejano', 0.08220620270100175
'Monte', 0.11797671014185607
'fantastico', 0.11797671014185607
'acolhedor', 0.11797671014185607
'relaxante', 0.11797671014185607
'deixam-nos a vontade', 0.1539412127363319
'anfitrioes sao', 0.21489669178785997
'sao muito atenciosos', 0.21489669178785997
'atenciosos e deixam-nos', 0.21489669178785997
'ideal para casais', 0.26176225393615005
'sitio calmo', 0.26176225393615005
'vontade', 0.3171947781126727
'ideal', 0.4036310100959565
'calmo', 0.4036310100959565
'anfitrioes', 0.4205766817284309
'sao', 0.4205766817284309
'excelente pequeno almoco', 0.005401660759706154
'Bonita paisagen', 0.02541909697430123
'pequeno almoco', 0.02541909697430123
'excelente pequeno', 0.04188746641162499
'Bonita', 0.12363091320521931
'almoco', 0.12363091320521931
'Anfitria muito simpatica', 0.18075564686791562
'simpatica e prestavel', 0.18075564686791562
'paisagen', 0.2005079697193566
'excelente', 0.2005079697193566
'pequeno', 0.2005079697193566
'Anfitria', 0.32883716426354986
'prestavel', 0.32883716426354986
'simpatica', 0.46553351027698087
'assinalar', 0.15831692877998726
'sitio muito tranquilo', 0.01552184797949213
'excelente para repousar', 0.01552184797949213
'almoco estava optimo', 0.02541909697430123
'pequeno almoco', 0.04188746641162499
'optimo', 0.12363091320521931
'sitio', 0.12363091320521931
'tranquilo', 0.12363091320521931
'excelente', 0.12363091320521931
'repousar', 0.12363091320521931
'disponibilidade da D.Helena', 0.18075564686791562
'pequeno', 0.2005079697193566
'almoco', 0.2005079697193566
'localizacao', 0.2005079697193566
'salientar tambem', 0.2766850298235749
'tambem a simpatia', 0.2766850298235749
'simpatia e disponibilidade', 0.2766850298235749
'D.Helena', 0.32883716426354986
'salientar', 0.46553351027698087
'tambem', 0.46553351027698087
'simpatia', 0.46553351027698087
'amavel e prestavel', 0.02541909697430123
'prestavel', 0.12363091320521931
'Sitio tranquilo', 0.18075564686791562
'repetir sem duvida', 0.18075564686791562
'senhora', 0.2005079697193566
'amavel', 0.2005079697193566
'tranquilo a repetir', 0.2766850298235749
'Sitio', 0.32883716426354986
'duvida', 0.32883716426354986
'tranquilo', 0.46553351027698087
'repetir', 0.46553351027698087
'apontar', 0.15831692877998726
'excelente,a Dona Helena', 0.00688415006041516
'Dona Helena', 0.02140921543860024
'excelente anfitria,o sitio', 0.03339840940482845
'excelente,a Dona', 0.04498862876540802
'Helena uma excelente', 0.04498862876540802
'pequeno almoco', 0.09700399286574239
'almoco foi excelente,a', 0.09700399286574239
'excelente anfitria,o', 0.09700399286574239
'anfitria,o sitio', 0.09700399286574239
'calmo,ideal para descanso,irei', 0.09700399286574239
'descanso,irei voltar', 0.09700399286574239
'Dona', 0.1447773057422032
'Helena', 0.1447773057422032
'pequeno', 0.29736558256021506
'almoco', 0.29736558256021506
'excelente,a', 0.29736558256021506
'excelente', 0.29736558256021506
'anfitria,o', 0.29736558256021506
'sitio', 0.29736558256021506
'calmo,ideal', 0.29736558256021506
'espaco exterior podia', 0.008120021148342796
'corredor da casa', 0.016425098859053383
'ruidos da casa', 0.016425098859053383
'melhor estado', 0.0325194426147957
'melhor cuidado', 0.0325194426147957
'estrada de acesso', 0.03663237450220032
'ligacao ao corredor', 0.03663237450220032
'nao isola', 0.03663237450220032
'isola os ruidos', 0.03663237450220032
'espaco exterior', 0.03663237450220032
'acesso podia', 0.04051498248759491
'exterior podia', 0.04051498248759491
'casa', 0.042981588758132815
'podia', 0.10356599227702172
'estado', 0.11521656054299435
'cuidado', 0.11521656054299435
'podia estar melhor', 0.12960435442666632
'melhor', 0.13667842094541144
'estrada', 0.1879836817695587
'acesso', 0.1879836817695587
'cama e confortavel', 0.004662480015418964
'casa de banho', 0.005987543063120938
'pequeno almoco', 0.005987543063120938
'sossego e privacidade', 0.005987543063120938
'espacoso', 0.060154590733539764
'confortavel', 0.060154590733539764
'equipada', 0.060154590733539764
'variado', 0.060154590733539764
'cama', 0.0771485953923296
'casa', 0.0771485953923296
'banho', 0.0771485953923296
'piscina', 0.0771485953923296
'pequeno', 0.0771485953923296
'almoco', 0.0771485953923296
'pudesse', 0.0771485953923296
'sossego', 0.0771485953923296
'privacidade', 0.0771485953923296
'condicoes atmosfericas nao', 0.0042542192213185686
'belo espetaculo', 0.015380821171891606
'condicoes atmosfericas', 0.02570861714399338
'atmosfericas nao', 0.02570861714399338
'chuva tambem', 0.02570861714399338
'melhores', 0.09568045026443411
'espetaculo', 0.09568045026443411
'condicoes', 0.15831692877998726
'atmosfericas', 0.15831692877998726
'nao', 0.15831692877998726
'trovoada', 0.15831692877998726
'chuva', 0.15831692877998726
'tambem', 0.15831692877998726
'belo', 0.15831692877998726
'Amei a hospitalidade', 0.01859446618045681
'hospitalidade inexcedivel', 0.01859446618045681
'dedicacao dos proprietarios', 0.01859446618045681
'cuidados e dedicacao', 0.027581485432184485
'Cookie', 0.08010561870176523
'Amei', 0.11142476118001256
'inexcedivel', 0.11142476118001256
'proprietarios', 0.11142476118001256
'limpeza', 0.11142476118001256
'companheiros', 0.11142476118001256
'hospitalidade', 0.16383273847958243
'cuidados', 0.16383273847958243
'dedicacao', 0.16383273847958243
'Fico com saudades', 0.23956129807083346
'vontade de voltar', 0.23956129807083346
'saudades e vontade', 0.3295258815075752
'Fico', 0.3881970960906714
'voltar', 0.3881970960906714
'saudades', 0.49784754196738834
'vontade', 0.49784754196738834
'nota negativa', 0.04188746641162499
'Nao e realmente', 0.18075564686791562
'realmente o melhor', 0.18075564686791562
'nota', 0.2005079697193566
'negativa', 0.2005079697193566
'acesso', 0.2005079697193566
'estrada em terra', 0.2766850298235749
'terra batida', 0.2766850298235749
'Nao', 0.32883716426354986
'melhor', 0.32883716426354986
'condicoes', 0.32883716426354986
'realmente', 0.46553351027698087
'estrada', 0.46553351027698087
'terra', 0.46553351027698087
'batida', 0.46553351027698087
'simpatia da proprietaria', 0.02541909697430123
'conforto e sossego', 0.04188746641162499
'Helena', 0.06588837669267192
'proprietaria', 0.12363091320521931
'optimo', 0.12363091320521931
'experiencia a repetir', 0.18075564686791562
'simpatia', 0.2005079697193566
'conforto', 0.2005079697193566
'sossego', 0.2005079697193566
'duvida uma experiencia', 0.2766850298235749
'repetir', 0.32883716426354986
'duvida', 0.46553351027698087
'experiencia', 0.46553351027698087
'apontar', 0.15831692877998726
'D.Helena', 0.19824218470722305
'atencao da D.Helena', 0.24282731990150017
'atencao', 0.2744769100096153
'feito', 0.5678321621038899
'Experiencia', 0.5688923825244586
'piscina', 0.5688923825244586
'panquecas', 0.6568632964380267
'sao', 0.6568632964380267
'fantasticas', 0.6568632964380267
