Expressão, Frequência
'condicoes do espaco', 0.016626316719119922
'localizacao e excelente', 0.022988213374765323
'espaco', 0.10909815511827554
'cuidado e apelativo', 0.1278244235492756
'localizacao', 0.149905405948569
'excelente', 0.149905405948569
'condicoes', 0.149905405948569
'Catarina', 0.2323072496649426
'apelativo', 0.2983957947604909
'cuidado', 0.3798215915560938
'recebidos', 0.3825795769824884
'equipada', 0.4316155337083156
'casa', 0.5223302035298336
'digno de registo', 0.04940384002065631
'registo', 0.15831692877998726
'digno', 0.29736558256021506
'Catarina foi fantastica', 0.05308114636933439
'Catarina', 0.0666221549345482
'relacao qualidade preco', 0.06989515123350873
'preco e perfeita', 0.12575876187596707
'simpatia', 0.14213921853548062
'acomodacoes corresponderam', 0.1539567040456922
'corresponderam as expetivas', 0.1539567040456922
'expetivas e relacao', 0.1539567040456922
'relacao qualidade', 0.1539567040456922
'qualidade preco', 0.1539567040456922
'fantastica', 0.17985870310886948
'localizacao e optima', 0.21697672301398513
'apesar de algum', 0.21697672301398513
'cidade fantastica', 0.2229343441537085
'algum barulho', 0.2625943372951926
'barulho das viaturas', 0.2625943372951926
'viaturas que passam', 0.2625943372951926
'passam junto', 0.2625943372951926
'junto as janelas', 0.2625943372951926
'voltaremos concerteza', 0.2872131735868272
'Localizacao excelente', 0.012487956619252926
'totalmente equipado', 0.017225078706354358
'apartamento espacoso', 0.04129374445592022
'Praca da Republica', 0.07185038363257772
'Localizacao', 0.11105823257950893
'excelente', 0.11105823257950893
'espacoso', 0.11105823257950893
'equipado', 0.11105823257950893
'construcao antiga', 0.131688085727216
'cria um ambiente', 0.131688085727216
'ambiente muito peculiar', 0.131688085727216
'questao da temperatura', 0.131688085727216
'portanto a casa', 0.131688085727216
'graus na rua', 0.131688085727216
'totalmente', 0.1524731591054252
'expessura das paredes', 0.17353772673186232
'paredes ajuda', 0.17353772673186232
'ajuda na questao', 0.17353772673186232
'casa nao', 0.17353772673186232
'nao era quente', 0.17353772673186232
'historico de Beja', 0.007426667234981082
'localizacao e impecavel', 0.01911893411113409
'impecavel mesmo', 0.01911893411113409
'mesmo no centro', 0.01911893411113409
'centro historico', 0.01911893411113409
'Beja', 0.053822159537056186
'Casa Limpa', 0.06046081413972518
'Limpa e organizada', 0.06046081413972518
'Dona super prestavel', 0.11367561043012574
'localizacao', 0.13696809108329627
'impecavel', 0.13696809108329627
'mesmo', 0.13696809108329627
'centro', 0.13696809108329627
'historico', 0.13696809108329627
'Dona super', 0.18970645222564492
'Limpa', 0.2059622894072478
'super prestavel', 0.24745631075091173
'Casa', 0.2768162971845457
'organizada', 0.2768162971845457
'Dona', 0.3580186829102008
'muita facilidade', 0.04940384002065631
'ouve-se o barulho', 0.09700399286574239
'barulho da rua', 0.09700399286574239
'rua com muita', 0.09700399286574239
'facilidade', 0.15831692877998726
'ouve-se', 0.29736558256021506
'barulho', 0.29736558256021506
'rua', 0.29736558256021506
'muita', 0.29736558256021506
'decorada e limpa', 0.015099935621315529
'limpa', 0.10028582371075691
'casa', 0.14832923246533666
'castelo', 0.14832923246533666
'decorada', 0.14832923246533666
'agradavel', 0.2790829227183407
'dono nao', 0.05417025203414716
