Expressão, Frequência
'agua do banho', 0.09700399286574239
'banho poderia', 0.09700399286574239
'quentinha', 0.15831692877998726
'agua', 0.29736558256021506
'banho', 0.29736558256021506
'poderia', 0.29736558256021506
'Super confortavel', 0.012672712269332035
'limpo e sossegado', 0.01747509953455014
'Super', 0.11186654715268884
'confortavel', 0.11186654715268884
'sossegado', 0.11186654715268884
'fizeram a herdade', 0.13329355853485683
'limpo', 0.15353084316509127
'interessante a visita', 0.1755943382560148
'staff do espaco', 0.2289290869692944
'demonstra a simpatia', 0.2970552202531645
'simpatia e disponibilidade', 0.2970552202531645
'disponibilidade do staff', 0.2970552202531645
'regressar por certo', 0.3023251102451721
'herdade', 0.30432682192804345
'mergulho na piscina', 0.3604885713046308
'interessante', 0.3864795434492178
'visita', 0.3864795434492178
'fizeram', 0.3864795434492178
'Aprendemos', 0.3892555301516025
'espaco', 0.3892555301516025
'desagradou', 0.46553351027698087
'Conforto', 0.04491197687864554
'cama', 0.04491197687864554
'funcionarias e pequeno', 0.04940384002065631
'pequeno almoco', 0.04940384002065631
'funcionarias', 0.15831692877998726
'almoco', 0.15831692877998726
'pequeno', 0.29736558256021506
'gostei', 0.29736558256021506
'servico prestado', 0.02570861714399338
'Gostei', 0.09568045026443411
'atribuido', 0.09568045026443411
'servico', 0.15831692877998726
'prestado', 0.15831692877998726
'calmo e simpatico', 0.015380821171891606
'pequeno almoco', 0.02570861714399338
'almoco foi optimo', 0.02570861714399338
'optimo e servido', 0.02570861714399338
'servido num ambiente', 0.02570861714399338
'ambiente muito calmo', 0.02570861714399338
'simpatico', 0.09568045026443411
'pequeno', 0.15831692877998726
'almoco', 0.15831692877998726
'optimo', 0.15831692877998726
'servido', 0.15831692877998726
'ambiente', 0.15831692877998726
'calmo', 0.15831692877998726
'colchao era desconfortavel', 0.02570861714399338
'barulho do frigorifico', 0.02570861714399338
'colchao', 0.15831692877998726
'desconfortavel', 0.15831692877998726
'barulho', 0.15831692877998726
'frigorifico', 0.15831692877998726
'incomoda', 0.15831692877998726
'simpatia dos funcionarios', 0.015380821171891606
'sentirmos em casa', 0.02570861714399338
'funcionarios', 0.09568045026443411
'privacidade', 0.09568045026443411
'simpatia', 0.15831692877998726
'localizacao', 0.15831692877998726
'facto', 0.15831692877998726
'sentirmos', 0.15831692877998726
'casa', 0.15831692877998726
'turismo rural correspondeu', 0.005079952629003641
'turismo rural', 0.02886894536359037
'rural correspondeu', 0.02886894536359037
'camas eram extremamente', 0.11943948477790446
'eram extremamente confortaveis', 0.11943948477790446
'expectativas', 0.12260000098570883
'visitar em Beja', 0.140491661368404
'turismo', 0.16750795236442403
'rural', 0.16750795236442403
'correspondeu', 0.16750795236442403
'camas eram', 0.20368117654260884
'extremamente simpaticos oferecemdo-se', 0.2110609879721417
'extremamente', 0.21850917442143863
'eram extremamente', 0.2191715656555132
'extremamente confortaveis', 0.2191715656555132
'Beja', 0.24417527712791673
'extremamente simpaticos', 0.282830042299709
'variado', 0.32673307016674014
'simpaticos oferecemdo-se', 0.34140872540099776
'Infelizmente o tempo', 0.34716317723622964
'decoracao', 0.15831692877998726
'dimensao', 0.15831692877998726
'Espaco maravilhoso', 0.050888965170882816
'Espaco', 0.2200560909321288
'maravilhoso', 0.2200560909321288
'Adoramos', 0.26303348124903125
'Funcionarios excepcionais', 0.32441639786848336
