Expressao, Frequencia
'espaco e simples', 0.015465128052409167
'simples', 0.10519328464496844
'bonito', 0.10519328464496844
'espaco', 0.1447773057422032
'melhor em Beja', 0.15848986407228333
'nao encontrei melhor', 0.20983282000510095
'Relacao preco', 0.21620770529133224
'Beja', 0.26713017289461305
'terraco e fabuloso', 0.2704390918235917
'anfitrioes foram acolhedores', 0.2704390918235917
'acolhedores e preocupados', 0.2704390918235917
'preocupados em saber', 0.2704390918235917
'saber se tinhamos', 0.2704390918235917
'nao encontrei', 0.2754003999271723
'limpo', 0.2899204041465753
'qualidade', 0.31813151393529204
'encontrei melhor', 0.35553610271667324
'precisavamos', 0.37298424001381364
'Relacao', 0.42163019807883656
'preco', 0.42163019807883656
'apontar', 0.15831692877998726
'Sra. Erica sao', 0.0012179547058206103
'Erica sao ultra', 0.0028825146684566825
'Sra. Erica', 0.006427148574912467
'sao ultra prestativos', 0.006878232925502696
'Erica sao', 0.014950757313458947
'qualquer situacao', 0.025645558496134122
'sao ultra', 0.035173332645636386
'ultra prestativos', 0.035173332645636386
'prestativos e estao', 0.035173332645636386
'estao sempre prontos', 0.035173332645636386
'prontos para ajudar', 0.035173332645636386
'ajudar em qualquer', 0.035173332645636386
'Pingo Doce', 0.04587016214214101
'Luciano', 0.07991310364904554
'Sra.', 0.07991310364904554
'Erica', 0.07991310364904554
'situacao', 0.13564838757687947
'sao', 0.18433178213911522
'ultra', 0.18433178213911522
'prestativos', 0.18433178213911522
'almofadas muito altas', 0.04940384002065631
'altas', 0.15831692877998726
'almofadas', 0.29736558256021506
'Limpeza', 0.04491197687864554
'decoracao', 0.04491197687864554
'localizacao', 0.04491197687864554
'Achei o valor', 0.015380821171891606
'Achei', 0.09568045026443411
'alto', 0.09568045026443411
'casal', 0.09568045026443411
'valor', 0.15831692877998726
'alojamento', 0.15831692877998726
'otima localizacao', 0.02570861714399338
'alojamento impecavel', 0.02570861714399338
'otima', 0.15831692877998726
'localizacao', 0.15831692877998726
'alojamento', 0.15831692877998726
'impecavel', 0.15831692877998726
'pequena', 0.09568045026443411
'unica', 0.15831692877998726
'agradavel', 0.15831692877998726
'cama', 0.15831692877998726
'Localizacao', 0.11142476118001256
'cozinha', 0.11142476118001256
'equipada', 0.11142476118001256
'Limpeza impecavel', 0.14005713113751553
'necessario', 0.16383273847958243
'estrelas', 0.26303348124903125
'Limpeza', 0.3033846052649951
'habitacao', 0.3033846052649951
'impecavel', 0.4049347717850166
'Gostamos', 0.15831692877998726
'Super', 0.13216493353298112
'moderno', 0.18354026659074893
'decorado', 0.194657795396646
'apartamento', 0.23429030284909824
'super bem decorado', 0.33279070458293364
'Super limpo', 0.40791589502808945
'limpo', 0.43843747736982697
'Tinha', 0.5321628399955323
'cozinhar', 0.5321628399955323
'cidade', 0.5822896895807567
'frente', 0.5822896895807567
'localizado na cidade', 0.61634325745356
'supermercado em frente', 0.61634325745356
'confortavel', 0.6363528743547664
'localizado', 0.654862245821381
'supermercado', 0.654862245821381
'terraco', 0.6841345518377965
'alem', 0.6841345518377965
'tambem', 0.6841345518377965
'cama', 0.7043024295186964
'reclamar', 0.15831692877998726
'cozinha completamente equipada', 0.0015307012797525206
'completamente equipada', 0.01196667489774055
'cozinha completamente', 0.015808682286594686
'composto com mesa', 0.015808682286594686
'mesa para aproveitar', 0.015808682286594686
'aproveitar a brisa', 0.015808682286594686
'Simplesmente TOP', 0.025839059764088557
'RECOMENDO', 0.0454360380958668
'minuto', 0.09479062923152103
'equipada', 0.09479062923152103
'espaco', 0.09479062923152103
'jantar', 0.09479062923152103
'limpeza do melhor', 0.0968592183623941
'simpatia', 0.12475037949298301
'preocupacao', 0.12475037949298301
'servir', 0.12475037949298301
'excelentes', 0.12475037949298301
'magnifica', 0.12475037949298301
'cozinha', 0.12475037949298301
'completamente', 0.12475037949298301
'sala para podermos', 0.09700399286574239
'podermos conversar', 0.09700399286574239
'varanda', 0.15831692877998726
'sala', 0.29736558256021506
'podermos', 0.29736558256021506
'conversar', 0.29736558256021506
'localizacao excelente', 0.02570861714399338
'localizacao', 0.15831692877998726
'excelente', 0.15831692877998726
'Atendimento e instalacoes', 0.04940384002065631
'instalacoes excelentes', 0.04940384002065631
'Atendimento', 0.15831692877998726
'excelentes', 0.15831692877998726
'instalacoes', 0.29736558256021506
