Expressao, Frequencia
"Estadia muito agradavel", 0.019765638980433757
"optimo pequeno almoco", 0.09049448191742426
"Estadia", 0.13922115813581393
"agradavel", 0.13922115813581393
"optimo", 0.17708835766058806
"optimo pequeno", 0.19840017799029164
"cama confortavel", 0.20210867093701454
"pequeno almoco", 0.20210867093701454
"Optimo programa", 0.2480516299385517
"herdade e bonita", 0.27958141366096106
"cuidada", 0.35968392581348446
"confortavel", 0.35968392581348446
"almoco", 0.35968392581348446
"simpaticos", 0.35968392581348446
"tencionamos voltar", 0.44025603772027666
"natureza", 0.4500667223711103
"programa com criancas", 0.45965080633926
"semana em contacto", 0.45965080633926
"herdade", 0.46743387938595116
"bonita", 0.46743387938595116
"excepcional simpatia", 0.013084660744960107
"demonstraram no check-in", 0.013084660744960107
"aliado a localizacao", 0.013084660744960107
"semana de descanso", 0.013084660744960107
"evento familiar", 0.013084660744960107
"simpatia e disponibilidade", 0.01726506716837172
"flexibilidade que demonstraram", 0.01726506716837172
"localizacao da propriedade", 0.01726506716837172
"mesmo um evento", 0.01726506716837172
"excelente pequeno-almoco", 0.017831632530514157
"excelente escolha", 0.017831632530514157
"seja uma excelente", 0.043357429783145364
"reuniao de equipe", 0.043357429783145364
"equipe", 0.06723851226696755
"excelente", 0.06723851226696755
"Qualidade", 0.09914016938734826
"excepcional", 0.09914016938734826
"check-in", 0.09914016938734826
"aliado", 0.09914016938734826
"descanso", 0.09914016938734826
"Barradas da Serra", 0.004630087055077123
"Serra e optima", 0.009605778303063285
"desfrutar da natureza", 0.015215957545942592
"ouvindo as ovelhas", 0.015215957545942592
"ovelhas a balir", 0.015215957545942592
"optima para descansar", 0.020035198292331163
"descansar e desfrutar", 0.020035198292331163
"Herdade das Barradas", 0.03902082151131601
"Barradas", 0.06788776141491211
"Serra", 0.06788776141491211
"natureza", 0.1069428143242521
"ouvindo", 0.1069428143242521
"balir", 0.1069428143242521
"Herdade", 0.12071951217897611
"optima", 0.1401487547913823
"descansar", 0.1401487547913823
"desfrutar", 0.1401487547913823
"ovelhas", 0.1401487547913823
"espaco exterior", 0.15029253475538884
"arranjado e gostamos", 0.15029253475538884
"pessoas", 0.133715879099529
"comida", 0.133715879099529
"Adoramos o espaco", 0.2380989483017846
"praias do Carvalhal", 0.25317189998875994
"mesmo", 0.29771472017047285
"facilidade logistica", 0.3023125262575315
"min de carro", 0.31436856119671736
"Carvalhal", 0.34859734995934194
"fantastico", 0.34899537455752855
"Fica muito proximo", 0.39553189594482213
"Adoramos", 0.4385317693351854
"espaco", 0.4385317693351854
"permitiu-nos", 0.4385317693351854
"logistica", 0.4385317693351854
"piscina mesmo", 0.46025554821605796
"Fica", 0.489058681243804
"pego", 0.489058681243804
"min", 0.489058681243804
"carro", 0.489058681243804
"proximo das praias", 0.5057123428448196
"Barradas da Serra", 0.0037122803016541245
"Herdade Barradas", 0.009937730498175923
