Expressao, Frequencia
"perfeito", 0.15831692877998726
"Sitio calmo", 0.03017959306974641
"espaco espetacular", 0.03439110359613085
"espetacular para passar", 0.03439110359613085
"Sitio", 0.11145728654016383
"condicoes", 0.11145728654016383
"tempo", 0.11145728654016383
"vida", 0.11145728654016383
"calmo", 0.1314201551237121
"espaco", 0.1823394614884183
"espetacular", 0.1823394614884183
"passar", 0.1823394614884183
"havia um recipiente", 0.04940384002065631
"recipiente mal lavado", 0.04940384002065631
"havia", 0.15831692877998726
"lavado", 0.15831692877998726
"recipiente", 0.29736558256021506
"Optima relacao qualidade", 0.008321268142839145
"preco", 0.04491197687864554
"Optima relacao", 0.04940384002065631
"relacao qualidade", 0.04940384002065631
"Optima", 0.15831692877998726
"qualidade", 0.15831692877998726
"relacao", 0.29736558256021506
"estadia muito acolhedora", 0.015380821171891606
"des Wi-Fi", 0.015380821171891606
"gosta de paz", 0.015380821171891606
"churrasqueira", 0.04491197687864554
"etc", 0.04491197687864554
"acolhedora", 0.09568045026443411
"dispoe", 0.09568045026443411
"Wi-Fi", 0.09568045026443411
"area", 0.09568045026443411
"lazer", 0.09568045026443411
"condicionado", 0.09568045026443411
"paz", 0.09568045026443411
"estadia", 0.15831692877998726
"des", 0.15831692877998726
"gosta", 0.15831692877998726
"Gostamos", 0.11142476118001256
"aldeia", 0.11142476118001256
"sossego", 0.11142476118001256
"optimo para desligar", 0.19613242932716538
"Aconselho vivamente", 0.23956129807083346
"descansar e relaxar", 0.23956129807083346
"sitio para descansar", 0.3295258815075752
"Aconselho", 0.3881970960906714
"relaxar", 0.3881970960906714
"optimo", 0.4049347717850166
"desligar", 0.4049347717850166
"vivamente", 0.49784754196738834
"sitio", 0.49784754196738834
"descansar", 0.49784754196738834
"Optima estadia", 0.009239332327148086
"simpatico e recebeu", 0.02570861714399338
"Jose", 0.08596317751626563
"Optima", 0.09568045026443411
"estadia", 0.09568045026443411
"simpatico", 0.15831692877998726
"recebeu", 0.15831692877998726
"Casa bastante funcional", 0.02570861714399338
"decorada de maneira", 0.04940384002065631
"maneira simples", 0.09700399286574239
"Casa", 0.15831692877998726
"funcional", 0.15831692877998726
"decorada", 0.15831692877998726
"gosto", 0.15831692877998726
"maneira", 0.29736558256021506
"simples", 0.29736558256021506
"apontar", 0.1531727145735673
"sugestao aos senhorios", 0.2555837115374544
"casa", 0.30753389830415107
"senhorios", 0.3858257107143767
"colocarem", 0.3858257107143767
"porta", 0.3858257107143767
"sugestao", 0.5275897320195264
"avo", 0.5275897320195264
"casa do avo", 0.8326670839336712
"casa A casa", 1.296688128353182
"casa muito acolhedora", 0.01552184797949213
"necessario para passar", 0.01552184797949213
"Adoramos o terraco", 0.06888831745910048
"descansar", 0.08922538916412363
"simpatia das pessoas", 0.12124452117740256
"casa", 0.12363091320521931
"acolhedora", 0.12363091320521931
"necessario", 0.12363091320521931
"passar", 0.12363091320521931
"Adoramos", 0.25386721785551913
"terraco", 0.25386721785551913
"receberam", 0.25386721785551913
"tranquilidade", 0.32883716426354986
"simpatia", 0.32883716426354986
"pessoas", 0.32883716426354986
"casa e espectacular", 0.07796891081290885
"terraco acolhedor", 0.07796891081290885
"espectacular", 0.2005079697193566
"acolhedor", 0.2005079697193566
"Aconselho vivamente", 0.2766850298235749
"casa", 0.36073110501666333
"terraco", 0.36073110501666333
"Aconselho", 0.46553351027698087
"vivamente", 0.46553351027698087
