Expressao, Frequencia
"Gostei", 0.15831692877998726
"Decoracao e comodidade", 0.02570861714399338
"Decoracao", 0.15831692877998726
"comodidade", 0.15831692877998726
"negativo a apontar", 0.03107735477427921
"apontar", 0.13696809108329627
"centro de Beja", 0.16193331521250073
"dificilimo luxo.", 0.21339268578732606
"negativo", 0.2200560909321288
"Beja", 0.2815891253011357
"pudesse adicionar", 0.32441639786848336
"pleno centro", 0.32441639786848336
"estacionar", 0.3553358554145339
"luxo.", 0.3553358554145339
"Portanto", 0.44538603402402266
"pudesse", 0.4949246952252326
"adicionar", 0.4949246952252326
"pleno", 0.4949246952252326
"centro", 0.4949246952252326
"dificilimo", 0.4949246952252326
"detalhes nas comodidades", 0.013784437454882689
"agua e cafe", 0.013784437454882689
"cuidados e detalhes", 0.01911893411113409
"Sra. Joana extremamente", 0.06179888455652381
"Joana extremamente simpatica", 0.06179888455652381
"tranquilo e confortavel", 0.0829862733277656
"simpatia", 0.09927137196013912
"comodidades", 0.09927137196013912
"cafe", 0.09927137196013912
"Sra. Joana", 0.10888237806138704
"cuidados", 0.13696809108329627
"detalhes", 0.13696809108329627
"agua", 0.13696809108329627
"Joana extremamente", 0.1391502641455504
"atenciosa e prestavel", 0.1470223116230569
"extremamente simpatica", 0.18970645222564492
"Joana", 0.2742624966594226
"limpo", 0.2768162971845457
"tranquilo", 0.2768162971845457
"confortavel", 0.2768162971845457
"ouviu-se musica", 0.03879763339806365
"pessoas a conviver", 0.03879763339806365
"espaco fica localizado", 0.040209468310700665
"musica muito alta", 0.05652177417798924
"alta e muitas", 0.05652177417798924
"muitas pessoas", 0.05652177417798924
"bar ou discoteca", 0.09244699680896924
"Nao conseguimos dormir", 0.1381887818738367
"espaco fica", 0.14921547106981778
"fica localizado", 0.14921547106981778
"ouviu-se", 0.1614751202744756
"conviver", 0.1614751202744756
"bar", 0.1975111678379955
"discoteca", 0.1975111678379955
"espaco", 0.23129629003671404
"localizado", 0.23129629003671404
"musica", 0.23129629003671404
"alta", 0.23129629003671404
"muitas", 0.23129629003671404
"pessoas", 0.23129629003671404
"cama", 0.04491197687864554
"espaco interior", 0.04940384002065631
"interior muito giro", 0.04940384002065631
"espaco", 0.15831692877998726
"giro", 0.15831692877998726
"interior", 0.29736558256021506
